party,party_name,URBAN,SUBURBAN,RURAL,NATIONAL,pct_national
0,Conservative,154,94,54,302,21.57
1,Labor,136,67,31,234,16.71
4,Liberal,108,43,18,169,12.07
3,Nationalist,74,51,17,142,10.14
2,Solidarity,79,48,11,138,9.86
5,Populist,68,46,23,137,9.79
6,Civic Union Party,56,40,19,115,8.21
9,Progressive,46,16,11,73,5.21
8,DSA,32,10,5,47,3.36
7,Order and Opportunity Party,27,11,5,43,3.07
