winnowing_point,eliminated_code,eliminated_name,dest_code,dest_name,transferred_votes,transfer_type
After_Retail,CON_1,CON_1,CON_2,CON_2,177.75,surplus
After_Retail,LBR_1,LBR_1,LBR_2,LBR_2,115.13,surplus
After_Retail,CON_2,CON_2,CON_3,CON_3,64.91,surplus
After_Retail,NAT_1,NAT_1,NAT_2,NAT_2,52.35,surplus
After_Retail,STY_1,STY_1,STY_2,STY_2,33.67,surplus
After_Retail,LIB_1,LIB_1,LIB_2,LIB_2,16.01,surplus
After_Retail,OAO_1,OAO_1,CUP_1,CUP_1,4.57,surplus
After_Retail,OAO_1,OAO_1,LIB_2,LIB_2,3.3,surplus
After_Retail,OAO_1,OAO_1,LBR_2,LBR_2,1.64,surplus
After_Retail,LBR_2,LBR_2,LBR_3,LBR_3,3.88,surplus
After_Retail,CUP_1,CUP_1,CUP_2,CUP_2,1.16,surplus
After_Pod_A,CON_1,CON_1,CON_2,CON_2,780.97,surplus
After_Pod_A,LBR_1,LBR_1,LBR_2,LBR_2,368.42,surplus
After_Pod_C,CON_1,CON_1,CON_2,CON_2,1015.88,surplus
After_Pod_C,OAO_1,OAO_1,CUP_1,CUP_1,408.99,elimination
After_Pod_C,OAO_1,OAO_1,CON_2,CON_2,234.1,elimination
After_Pod_C,OAO_1,OAO_1,LIB_1,LIB_1,192.65,elimination
After_Pod_C,OAO_1,OAO_1,STY_1,STY_1,0.04,elimination
After_Pod_BD,CON_1,CON_1,CON_2,CON_2,1532.81,surplus
