district_id,state_fips,seat_count,vote_weight,nonfirst_weight,unrep_weight,below_quota_seats
01-01,1,7,193.0834,34.8444,0.0,0
01-02,1,7,148.4168,19.7308,0.0,0
01-03,1,7,146.5264,32.761,0.0,0
02-01,2,4,87.0887,31.4901,0.0,0
04-01,4,9,216.8631,32.1527,0.0,0
04-02,4,9,321.9033,25.608,0.0,0
04-03,4,7,275.3926,56.1562,0.0,0
04-04,4,5,4.795,0.0001,0.0,4
05-01,5,7,151.3179,33.8788,0.0,2
05-02,5,6,132.4913,40.5738,0.0,1
06-01,6,9,673.9968,118.9166,0.0,0
06-02,6,9,201.6673,24.1959,0.0,0
06-03,6,9,172.2026,19.1067,0.0,1
06-04,6,9,204.7237,31.9567,0.0,0
06-05,6,9,227.5324,30.0289,0.0,1
06-06,6,9,89.5062,13.2006,0.0,1
06-07,6,9,164.6262,15.5832,0.0,1
06-08,6,9,170.1805,31.7954,0.0,1
06-09,6,9,151.7554,28.2305,0.0,0
06-10,6,9,110.3158,13.5459,0.0,1
06-11,6,7,106.3534,18.6065,0.0,2
06-12,6,7,107.7352,18.535,0.0,1
06-13,6,7,123.0835,17.0282,0.0,0
06-14,6,7,12.9483,1.4008,0.0,5
06-15,6,7,44.2505,8.8371,0.0,3
06-16,6,7,49.9604,6.4049,0.0,2
06-17,6,7,101.8191,17.7578,0.0,0
06-18,6,7,6.7365,0.0,0.0,5
06-19,6,7,9.6597,0.0,0.0,4
06-20,6,7,2729.0536,700.9407,0.0,0
06-21,6,5,2729.0536,986.7143,0.0,0
08-01,8,9,216.0167,39.9715,0.0,0
08-02,8,5,107.822,32.4219,0.0,0
08-03,8,5,150.6884,51.5035,0.0,0
08-04,8,5,113.1409,43.6011,0.0,0
09-01,9,9,221.6472,27.773,0.0,0
09-02,9,6,124.3623,21.5019,0.0,1
10-01,10,5,151.5207,58.3628,0.0,1
11-01,11,4,84.7581,35.3424,1.2455,0
12-01,12,9,197.1449,31.4997,0.0,2
12-02,12,9,172.2267,8.475,0.0,1
12-03,12,9,163.055,13.1099,0.0,2
12-04,12,9,270.5821,43.201,0.0,1
12-05,12,9,319.5351,30.8089,0.0,0
12-06,12,7,224.2368,34.8361,0.0,0
12-07,12,7,210.1111,36.5695,0.0,0
12-08,12,7,180.8871,33.1556,0.0,0
12-09,12,7,180.4088,46.0272,0.0,0
12-10,12,7,155.8481,40.0124,0.0,0
12-11,12,5,61.9736,11.8431,0.0,0
12-12,12,5,5.6696,0.3515,0.0,4
13-01,13,9,178.8737,23.082,0.0,0
13-02,13,9,263.9948,22.9385,0.0,0
13-03,13,7,184.7436,38.347,0.0,0
13-04,13,7,137.9108,25.8053,0.0,1
13-05,13,7,127.0926,32.1396,0.0,1
13-06,13,6,111.7401,27.203,0.0,0
15-01,15,8,143.5467,23.6236,0.0,0
16-01,16,10,227.7007,30.2806,0.0,0
17-01,17,9,404.9648,56.3273,0.0,0
17-02,17,9,88.4308,5.8725,0.0,1
17-03,17,9,161.7302,7.0792,0.0,0
17-04,17,7,124.2371,21.1456,0.0,0
17-05,17,7,125.8322,21.3594,0.0,0
17-06,17,7,121.0506,23.4654,0.0,0
17-07,17,6,4.3714,0.0647,0.0,5
18-01,18,9,255.9495,45.1236,0.0,1
18-02,18,7,257.8781,65.2378,0.0,0
18-03,18,7,165.6732,22.4244,0.0,0
18-04,18,5,9.0775,0.9219,0.0,4
19-01,19,7,174.5118,37.415,0.0,1
19-02,19,7,135.1326,22.8784,0.0,0
20-01,20,7,130.3048,30.6968,0.0,2
20-02,20,5,129.0865,29.5965,0.0,0
21-01,21,7,168.3713,40.7286,0.0,0
21-02,21,6,133.4068,36.8078,0.0,0
21-03,21,5,186.5859,49.9676,0.0,0
22-01,22,9,182.218,13.6843,0.0,0
22-02,22,5,60.9609,13.4342,0.0,0
22-03,22,5,103.3106,23.4444,0.0,0
23-01,23,7,172.2646,35.6993,0.0,0
24-01,24,9,161.382,19.7707,0.0,0
24-02,24,7,232.6107,64.9968,0.0,0
24-03,24,5,109.9776,39.7832,0.0,1
24-04,24,5,40.1318,11.1451,0.0,1
25-01,25,9,207.1619,25.496,0.0,0
25-02,25,9,212.8344,32.8896,0.0,1
25-03,25,7,131.8558,30.7118,0.0,0
25-04,25,5,11.5171,1.6073,0.0,4
26-01,26,9,194.5471,22.3486,0.0,1
26-02,26,9,199.8738,31.9399,0.0,0
26-03,26,7,115.1242,19.4027,0.0,1
26-04,26,7,253.6576,56.3581,0.0,0
26-05,26,5,139.2705,30.0132,0.0,0
26-06,26,5,37.3989,6.0873,0.0,2
27-01,27,9,218.2156,33.7606,0.0,0
27-02,27,5,95.4423,26.9296,0.0,0
27-03,27,5,115.0957,33.5265,0.0,0
27-04,27,5,85.5642,30.0399,0.0,0
28-01,28,7,165.7138,24.08,0.0,0
28-02,28,5,122.7454,33.9806,0.0,0
29-01,29,9,224.9722,38.7132,0.0,1
29-02,29,7,159.1013,36.3719,0.0,0
29-03,29,5,147.2146,29.7301,0.0,0
29-04,29,5,119.1032,34.6383,0.0,0
30-01,30,6,181.4031,30.5649,0.0,0
31-01,31,10,200.9479,15.5277,0.0,0
32-01,32,7,385.7297,117.5625,0.0,0
32-02,32,6,103.2137,27.5017,0.0,2
33-01,33,7,187.7139,41.3724,0.0,1
34-01,34,9,190.6426,38.1293,0.0,0
34-02,34,9,204.4219,18.0132,0.0,0
34-03,34,7,133.3873,35.3476,0.0,0
34-04,34,7,190.5618,40.7951,0.0,1
34-05,34,6,103.1272,18.5593,0.0,0
35-01,35,6,166.6808,55.0419,0.0,0
35-02,35,5,114.2076,30.1875,0.0,0
36-01,36,9,153.2067,18.5578,0.0,2
36-02,36,9,135.2987,12.6342,0.0,1
36-03,36,9,340.0426,22.3543,0.0,0
36-04,36,9,207.9834,42.2364,0.0,0
36-05,36,7,110.2176,13.4677,0.0,0
36-06,36,7,179.252,24.1773,0.0,0
36-07,36,7,116.6345,25.2053,0.0,1
36-08,36,7,128.7345,23.1442,0.0,1
36-09,36,7,80.487,16.2387,0.0,1
36-10,36,7,143.5679,33.4234,0.0,1
36-11,36,6,18.6567,3.0187,0.0,3
37-01,37,9,219.3491,39.5552,0.0,1
37-02,37,7,195.403,46.8023,0.0,0
37-03,37,7,139.9296,28.3544,0.0,0
37-04,37,7,164.7099,35.4206,0.0,0
37-05,37,7,205.8589,39.4494,0.0,0
37-06,37,6,87.0253,22.0772,0.0,0
38-01,38,4,76.8795,25.2351,0.0,0
39-01,39,9,165.7413,27.2381,0.0,0
39-02,39,9,204.6417,24.2029,0.0,0
39-03,39,7,255.2281,51.7297,0.0,0
39-04,39,7,189.6571,30.8978,0.0,0
39-05,39,7,233.1579,42.1253,0.0,0
39-06,39,5,115.0105,30.5856,0.0,0
39-07,39,5,31.0904,6.1434,0.0,1
40-01,40,7,223.2916,33.4103,0.0,0
40-02,40,5,140.5859,39.8862,0.0,0
40-03,40,5,56.6317,10.4816,0.6229,1
41-01,41,9,302.2695,41.7567,0.0,1
41-02,41,9,326.015,34.4841,0.0,0
42-01,42,9,285.6704,37.7344,0.0,0
42-02,42,9,261.8536,43.7909,0.0,2
42-03,42,7,168.994,35.237,0.0,0
42-04,42,7,154.3205,27.7851,0.0,0
42-05,42,7,181.3951,23.1935,0.0,0
42-06,42,5,169.4697,50.7824,0.0,0
42-07,42,5,227.9214,90.3752,0.0,0
42-08,42,5,103.1266,29.2286,0.0,0
44-01,44,6,115.3756,34.8977,0.0,2
45-01,45,9,288.1426,19.5585,0.0,0
45-02,45,7,199.1193,32.3525,0.0,0
45-03,45,6,13.6345,1.5681,0.0,5
46-01,46,5,96.7074,31.3736,0.0,0
47-01,47,9,183.8994,28.462,0.0,0
47-02,47,7,170.0969,40.5284,0.0,2
47-03,47,7,254.2879,49.6501,0.0,0
47-04,47,6,186.8485,50.3874,0.0,0
48-01,48,9,336.2447,52.362,0.0,0
