winnowing_point,candidate_code,candidate_name,party_code,vote_total,vote_pct,status,quota_threshold,accumulated_pool_size,first_choice_total,first_choice_pct
Initial_Slate,CON_1,CON_1,CON,6712.919,19.9,surviving,0.0,33738.565,,
Initial_Slate,LBR_1,LBR_1,LBR,4607.9006,13.66,surviving,0.0,33738.565,,
Initial_Slate,NAT_1,NAT_1,NAT,3742.796,11.09,surviving,0.0,33738.565,,
Initial_Slate,LIB_1,LIB_1,LIB,3566.0763,10.57,surviving,0.0,33738.565,,
Initial_Slate,STY_1,STY_1,STY,3173.9811,9.41,surviving,0.0,33738.565,,
Initial_Slate,POP_1,POP_1,POP,2879.8542,8.54,surviving,0.0,33738.565,,
Initial_Slate,CUP_1,CUP_1,CUP,2635.9379,7.81,surviving,0.0,33738.565,,
Initial_Slate,PRG_1,PRG_1,PRG,2256.8466,6.69,surviving,0.0,33738.565,,
Initial_Slate,OAO_1,OAO_1,OAO,2162.0899,6.41,surviving,0.0,33738.565,,
Initial_Slate,DSA_1,DSA_1,DSA,2000.1635,5.93,surviving,0.0,33738.565,,
Initial_Slate,CON_2,CON_2,CON,0.0,0.0,surviving,0.0,33738.565,,
Initial_Slate,CON_3,CON_3,CON,0.0,0.0,surviving,0.0,33738.565,,
Initial_Slate,CUP_2,CUP_2,CUP,0.0,0.0,surviving,0.0,33738.565,,
Initial_Slate,CUP_3,CUP_3,CUP,0.0,0.0,surviving,0.0,33738.565,,
Initial_Slate,DSA_2,DSA_2,DSA,0.0,0.0,surviving,0.0,33738.565,,
Initial_Slate,DSA_3,DSA_3,DSA,0.0,0.0,surviving,0.0,33738.565,,
Initial_Slate,LBR_2,LBR_2,LBR,0.0,0.0,surviving,0.0,33738.565,,
Initial_Slate,LBR_3,LBR_3,LBR,0.0,0.0,surviving,0.0,33738.565,,
Initial_Slate,LIB_2,LIB_2,LIB,0.0,0.0,surviving,0.0,33738.565,,
Initial_Slate,LIB_3,LIB_3,LIB,0.0,0.0,surviving,0.0,33738.565,,
Initial_Slate,NAT_2,NAT_2,NAT,0.0,0.0,surviving,0.0,33738.565,,
Initial_Slate,NAT_3,NAT_3,NAT,0.0,0.0,surviving,0.0,33738.565,,
Initial_Slate,POP_2,POP_2,POP,0.0,0.0,surviving,0.0,33738.565,,
Initial_Slate,POP_3,POP_3,POP,0.0,0.0,surviving,0.0,33738.565,,
Initial_Slate,PRG_2,PRG_2,PRG,0.0,0.0,surviving,0.0,33738.565,,
Initial_Slate,PRG_3,PRG_3,PRG,0.0,0.0,surviving,0.0,33738.565,,
Initial_Slate,STY_2,STY_2,STY,0.0,0.0,surviving,0.0,33738.565,,
Initial_Slate,STY_3,STY_3,STY,0.0,0.0,surviving,0.0,33738.565,,
After_Retail,CON_1,CON_1,CON,2595.2742,7.69,surviving,2595.2742,33738.565,6712.919,19.9
After_Retail,CON_2,CON_2,CON,2595.2742,7.69,surviving,2595.2742,33738.565,0.0,0.0
After_Retail,CON_3,CON_3,CON,2595.2742,7.69,surviving,2595.2742,33738.565,0.0,0.0
After_Retail,CUP_1,CUP_1,CUP,2595.2742,7.69,surviving,2595.2742,33738.565,2635.9379,7.81
After_Retail,CUP_2,CUP_2,CUP,0.0,0.0,eliminated_this_round,2595.2742,33738.565,0.0,0.0
After_Retail,CUP_3,CUP_3,CUP,0.0,0.0,eliminated_this_round,2595.2742,33738.565,0.0,0.0
After_Retail,DSA_1,DSA_1,DSA,2595.2742,7.69,surviving,2595.2742,33738.565,2000.1635,5.93
After_Retail,DSA_2,DSA_2,DSA,0.0,0.0,eliminated_this_round,2595.2742,33738.565,0.0,0.0
After_Retail,DSA_3,DSA_3,DSA,0.0,0.0,eliminated_this_round,2595.2742,33738.565,0.0,0.0
