state_fips,state_abbr,total_weighted_respondents,prob_cluster_0,prob_cluster_1,prob_cluster_2,prob_cluster_3,prob_cluster_4,prob_cluster_5,prob_cluster_6,prob_cluster_7,prob_cluster_8,prob_cluster_9,first_choice_RH,first_choice_MW,first_choice_MRJ,first_choice_BE,first_choice_CO,first_choice_DH,first_choice_LK,first_choice_ZN,first_choice_JR,first_choice_SD_STY,first_choice_CON_CTR,first_choice_CON_SD,first_choice_CON_STY,first_choice_STY_REF,first_choice_SD_CON,first_choice_STY_SD,first_choice_REF_STY,first_choice_CON_REF,first_choice_SD_LIB,first_choice_SD_CTR
29,MO,950.7300393248061,0.19808582708266967,0.14148109155270389,0.1672368130881573,0.09879987917307202,0.06729533482332442,0.09819776651644699,0.08855895087442124,0.037278060298496236,0.07468001979555336,0.028386256795154784,0.0759154152414311,0.029039367369242994,0.05928529420402388,0.13390707442821917,0.05063681244938067,0.0381359373827898,0.05109000703791238,0.05229326569067204,0.080117025555172,0.042294278765598096,0.051721794246163265,0.06596596979603571,0.045022485678319527,0.011450218591928437,0.02174368983885301,0.029057239255055548,0.017737595067796038,0.07265993866310266,0.049765160931270494,0.02216142980703323
30,MT,257.38114259017533,0.18128630096008816,0.13920585444643216,0.14428481161559073,0.15624032915053004,0.10211828574630755,0.08197134311655674,0.0967638866915935,0.01606763647976912,0.050079381922579214,0.03198216987055256,0.13070069776550633,0.040061750194572227,0.04235429643569154,0.19811740882084747,0.03435274415230407,0.009163830071563742,0.11476374133041792,0.05293302796238302,0.057497136056272574,0.010476133705360158,0.02459101121492207,0.04019994739903983,0.02071963681182286,0.04829146001580436,0.02041154503782602,0.006506530587653586,0.009961238455436379,0.04000395783304535,0.05103365268271836,0.047860253466812094
31,NE,295.9094025556517,0.17323830229952708,0.15469178617223237,0.1402619561295496,0.08111044776040151,0.07026431537895515,0.11109641548513928,0.1343053730558164,0.032798167657865446,0.0796331068698247,0.022600129190688583,0.057066109752643895,0.02814154609317321,0.012818907352701876,0.12990738714232197,0.0489941439098345,0.03683022194244802,0.04230924213171676,0.08356115701728842,0.050291634132652634,0.009299155799432243,0.07086114044882172,0.06545844853972922,0.02944693038211902,0.03660045143473512,0.02916151995767736,0.041500496768970746,0.017354973933529225,0.05940405404965416,0.11316494747560082,0.037827531734949266
32,NV,707.5349642159226,0.17790189693195413,0.17399798873040404,0.17054103491380368,0.08927410737956563,0.08197785923446113,0.10016051750223076,0.06020447763462698,0.049908472812338914,0.05060769781883115,0.04542594704178355,0.04992377111427221,0.02205778289631402,0.03755228260323058,0.10924998012717399,0.06813229830425106,0.03772910356894845,0.036577839229322014,0.07012152235131361,0.11860529409048402,0.053261817170247666,0.07030470177709171,0.04805548005492114,0.0397636823204979,0.008153201970116722,0.036557250680241425,0.04974529404062854,0.04558372074535539,0.04750999115715042,0.0385364980706878,0.012578487727751445
33,NH,264.70182867427593,0.12145624656423418,0.19333155827129647,0.086064009371579,0.055871440624858486,0.09380505435493498,0.07854548779038299,0.10108577273258187,0.08539694593245668,0.10305172767915803,0.0813917566785172,0.05083606962039033,0.04242676248827078,0.011926559553759097,0.061469513477421876,0.0891446392446987,0.047170659669950626,0.06343784282367003,0.07030579809304438,0.14305731309314923,0.0218612796811384,0.034264575110335926,0.07542813498185438,0.007434193723949008,0.007734869107319574,0.0822573644220818,0.02045873613303936,0.009778815333103088,0.025526478131747004,0.053610510849272555,0.08186988446180399
34,NJ,1162.212189890641,0.16719476629850108,0.1511118467765934,0.10572941126596605,0.08457812396645736,0.10648246756306706,0.10172411665284582,0.09168512289851456,0.05842843379749055,0.06327554878531493,0.06979016199524905,0.06034572354782553,0.03418741736447906,0.013316450143266243,0.0906070417320435,0.078539476518504,0.055544733674053964,0.04709805871122138,0.05325465962939395,0.12051616919250863,0.032389056320194905,0.06472946666513761,0.029443499900021958,0.029969289494562002,0.019189428856902207,0.02835318361769153,0.04731680766053093,0.024431995777265746,0.07259755805616772,0.05873213215329144,0.0394378509849378
35,NM,415.09744284088754,0.16458434489665058,0.2114244576839569,0.15264702727633356,0.06320845555767315,0.08764359233913645,0.08855010493976398,0.09282302707216562,0.0448512255356518,0.05006479096989188,0.044202973728776004,0.019174681340033844,0.044736319973108826,0.012203778032034958,0.09233578945756285,0.07907502728993691,0.038915135686953234,0.08220257065096863,0.058375485089342156,0.09295029154800608,0.07302940918359263,0.0601366876549854,0.02955946051294577,0.03725047915429838,0.01151764897957636,0.07368100390470077,0.0403351693354287,0.015540489691444689,0.01650728630276689,0.04940096145489799,0.07307232475741501
36,NY,2314.4361487307797,0.14238669427286663,0.16838300722744146,0.13390827043937492,0.06368187507219253,0.10162042088890187,0.09906413596541859,0.0932935147872337,0.06647913160541696,0.06965649104989192,0.06152645869126133,0.05294494950980365,0.045288529498857075,0.02716775926698566,0.07254668991539429,0.07596078242931247,0.04375299973535216,0.06559929720306784,0.0745998741675151,0.09792694945973479,0.027323206477418007,0.04881283570107075,0.05247505700314869,0.031867121141808806,0.01937975493506561,0.0621312223432693,0.028222765123041848,0.029220899453606883,0.04267307211172898,0.05283996005658468,0.04926627446723353
37,NC,1455.3543868417394,0.1964343735762496,0.12670139330351865,0.1412345390691998,0.09717336346777145,0.07549828157115725,0.118503196286955,0.07851314753484702,0.06298979193908374,0.051286358272651725,0.05166555497856563,0.05183367767606904,0.03366321481444748,0.03955592234636984,0.12002772819637209,0.06357823205166438,0.06607592824077783,0.04925131482740513,0.05579634032008578,0.0766900103043428,0.04287836018116635,0.060485923602132834,0.031128194309073015,0.03831000074322087,0.015298620609328002,0.0531861323457798,0.03633747960921414,0.018111645336928852,0.06466647571860128,0.05268588179825196,0.030438916968768562
38,ND,112.01903649032609,0.1731382178938602,0.1718164723732826,0.09447881225115919,0.052314794826818584,0.06620735106562113,0.18895814754747245,0.14387376467049257,0.05148720863807505,0.028330707879741283,0.02939452285347683,0.005806633175853943,0.12112265721898353,0.0,0.0777671454292967,0.05225004736498123,0.08062621345106469,0.029486955672844192,0.04304636414614904,0.04518704196079193,0.024716884184165844,0.041572924337924935,0.035016263745765115,0.024671784409616745,0.06944301182268024,0.014053611287527079,0.006562332247695668,0.05458103615968906,0.16758244344040454,0.02256731900262847,0.0839393309419371
