party,party_name,URBAN,SUBURBAN,RURAL,NATIONAL,pct_national
0,Conservative,79,67,21,167,23.19
1,Labor,74,47,10,131,18.19
4,Liberal,56,23,8,87,12.08
2,Solidarity,44,33,3,80,11.11
5,Populist,32,27,10,69,9.58
6,Civic Union Party,36,26,6,68,9.44
3,Nationalist,23,30,5,58,8.06
9,Progressive,18,7,1,26,3.61
8,DSA,15,4,1,20,2.78
7,Order and Opportunity Party,7,6,1,14,1.94
