state_fips,state_abbr,candidate_a,candidate_b,votes_a_beats_b,votes_b_beats_a,margin,margin_pct,locked,lock_order,rp_winner_overall
1,AL,CON,CTR,379.0690284834766,347.1390703975971,31.93,4.3968,True,10,CON
1,AL,CON,LIB,465.9551929537368,260.252905927337,205.7,28.3255,True,6,CON
1,AL,CON,NAT,514.6892562739314,211.5188426071424,303.17,41.747,True,3,CON
1,AL,CON,STY,422.9557710933338,303.25232778773994,119.7,16.4834,True,7,CON
1,AL,CTR,LIB,486.779221173359,239.42887770771472,247.35,34.0605,True,4,CON
1,AL,CTR,NAT,515.2869183757119,210.92118050536175,304.37,41.9116,True,1,CON
1,AL,CTR,STY,394.49033430798835,331.7177645730854,62.77,8.6439,True,9,CON
1,AL,LIB,NAT,413.80625546373165,312.4018434173421,101.4,13.9635,True,8,CON
1,AL,LIB,STY,211.07946362096595,515.1286352601078,304.05,41.8681,True,2,CON
1,AL,NAT,STY,250.9590431817305,475.2490556993432,224.29,30.8851,True,5,CON
2,AK,CON,LIB,62.39186450566485,68.24647345910857,5.85,4.4815,True,10,SD
2,AK,CON,NAT,97.40169640353236,33.236641561241065,64.17,49.1166,True,2,SD
2,AK,CON,SD,58.91907586915411,71.7192620956193,12.8,9.7982,True,9,SD
2,AK,CON,STY,56.87682705855115,73.76151090622227,16.88,12.9248,True,8,SD
2,AK,LIB,NAT,84.94374473416087,45.69459323061255,39.25,30.0441,True,5,SD
2,AK,LIB,SD,26.914480729947513,103.72385723482591,76.81,58.7954,True,1,SD
2,AK,LIB,STY,50.27730808553964,80.36102987923378,30.08,23.0282,True,6,SD
2,AK,NAT,SD,40.81299459219964,89.82534337257377,49.01,37.5176,True,4,SD
2,AK,NAT,STY,39.080761629072555,91.55757633570087,52.48,40.1695,True,3,SD
2,AK,SD,STY,76.59598856800389,54.042349396769545,22.55,17.2642,True,7,SD
4,AZ,CON,NAT,765.3231037383787,394.78214374604636,370.54,31.9403,True,2,CON
4,AZ,CON,PRG,747.9570301211975,412.1482173632276,335.81,28.9464,True,4,CON
4,AZ,CON,REF,632.4340733108003,527.6711741736249,104.76,9.0305,True,8,CON
4,AZ,CON,STY,620.9774367468015,539.1278107376236,81.85,7.0554,True,10,CON
4,AZ,NAT,PRG,637.1065459067934,522.9987015776318,114.11,9.836,True,7,CON
4,AZ,NAT,REF,410.3914967344601,749.713750749965,339.32,29.2493,True,3,CON
4,AZ,NAT,STY,470.33587818407796,689.7693693003471,219.43,18.915,True,6,CON
4,AZ,PRG,REF,437.73558173376466,722.3696657506605,284.63,24.5352,True,5,CON
4,AZ,PRG,STY,342.24408984401373,817.8611576404112,475.62,40.9978,True,1,CON
4,AZ,REF,STY,528.9544086553576,631.1508388290674,102.2,8.8092,True,9,CON
5,AR,CON,CTR,199.2066358457383,212.9753228742223,13.77,3.3404,True,10,CTR
5,AR,CON,LIB,251.07659940229638,161.10535931766424,89.97,21.828,True,5,CTR
5,AR,CON,REF,289.6582210887399,122.52373763122074,167.13,40.5487,True,2,CTR
5,AR,CON,SD,226.6719984887042,185.50996023125646,41.16,9.9864,True,8,CTR
5,AR,CTR,LIB,282.55876270757915,129.62319601238147,152.94,37.1039,True,3,CTR
5,AR,CTR,REF,275.9480126478885,136.23394607207214,139.71,33.8962,True,4,CTR
5,AR,CTR,SD,241.88931453039868,170.29264418956194,71.6,17.3702,True,6,CTR
5,AR,LIB,REF,199.09928941741524,213.0826693025454,13.98,3.3925,True,9,CTR
5,AR,LIB,SD,117.74794738009625,294.43401133986436,176.69,42.866,True,1,CTR
5,AR,REF,SD,179.71049324906048,232.47146547090014,52.76,12.8004,True,7,CTR
