party,party_name,URBAN,SUBURBAN,RURAL,NATIONAL,pct_national
0,Conservative,194,122,67,383,22.19
1,Labor,161,91,35,287,16.63
2,Solidarity,110,63,20,193,11.18
4,Liberal,123,53,15,191,11.07
3,Nationalist,91,60,26,177,10.25
5,Populist,80,42,25,147,8.52
6,Civic Union Party,76,45,23,144,8.34
9,Progressive,55,21,3,79,4.58
7,Order and Opportunity Party,43,11,9,63,3.65
8,DSA,40,15,7,62,3.59
