party,party_name,URBAN,SUBURBAN,RURAL,NATIONAL,pct_national
0,Conservative,152,89,55,296,21.14
1,Labor,129,65,31,225,16.07
4,Liberal,107,44,18,169,12.07
3,Nationalist,78,54,19,151,10.79
5,Populist,62,43,20,125,8.93
2,Solidarity,68,44,11,123,8.79
6,Civic Union Party,54,38,17,109,7.79
9,Progressive,52,18,12,82,5.86
7,Order and Opportunity Party,43,16,5,64,4.57
8,DSA,35,15,6,56,4.0
