district_id,state_fips,seat_count,vote_weight,nonfirst_weight,unrep_weight,below_quota_seats
01-01,1,5,272.9059,108.8291,0.0,0
01-02,1,5,167.4845,60.5185,0.0,0
02-01,2,2,78.3788,51.4833,22.1396,0
04-01,4,5,199.4772,59.5108,0.0,0
04-02,4,5,300.7915,87.9977,0.0,0
04-03,4,5,250.4551,69.311,0.0,1
05-01,5,4,136.7623,55.1397,0.0,0
05-02,5,4,121.3723,61.4359,0.0,1
06-01,6,7,608.2511,163.8682,0.0,1
06-02,6,7,182.221,21.9002,0.0,2
06-03,6,7,157.7743,29.3664,0.0,1
06-04,6,7,391.5334,93.7609,0.0,1
06-05,6,7,169.1096,29.6257,0.0,1
06-06,6,7,220.7108,40.7233,0.0,1
06-07,6,7,209.4461,65.9591,0.0,2
06-08,6,7,170.2651,38.1588,0.0,1
06-09,6,7,63.2185,3.2971,0.0,3
06-10,6,7,233.152,34.1834,0.0,1
06-11,6,7,70.2767,11.9606,0.0,2
06-12,6,6,5.6867,0.0,0.0,5
08-01,8,7,372.1367,84.9475,0.0,0
08-02,8,5,167.6078,69.7073,0.0,0
09-01,9,4,203.5462,71.4387,0.0,0
09-02,9,4,114.8343,47.398,0.6733,1
10-01,10,3,138.4348,55.6902,11.0935,1
11-01,11,2,78.2383,40.4505,26.2822,0
12-01,12,7,333.3487,76.0335,0.0,0
12-02,12,7,233.152,34.0467,0.0,1
12-03,12,7,288.8955,65.4549,0.0,1
12-04,12,7,363.0009,74.8068,0.0,2
12-05,12,7,286.9669,49.8128,0.0,0
12-06,12,6,388.2875,81.2172,0.0,1
12-07,12,5,39.5364,9.2766,0.0,2
13-01,13,7,338.4301,80.5474,0.0,1
13-02,13,5,214.7417,61.8229,0.0,1
13-03,13,5,180.8597,62.2947,0.0,0
13-04,13,5,176.7169,72.2302,0.0,1
15-01,15,4,131.6267,36.5647,0.0,0
16-01,16,5,208.1757,59.7202,0.0,1
17-01,17,7,370.2723,103.74,0.0,1
17-02,17,7,81.1749,10.177,0.0,2
17-03,17,7,208.7656,32.642,0.0,2
17-04,17,6,284.4614,81.3688,0.0,0
18-01,18,7,345.395,75.2686,0.0,0
18-02,18,7,281.9013,50.9238,0.0,0
19-01,19,4,172.7491,84.0972,0.0,1
19-02,19,4,109.4659,39.7714,3.1743,0
20-01,20,4,119.4218,46.8014,0.0,1
20-02,20,4,117.308,33.775,0.0,0
21-01,21,5,203.1982,67.7364,0.0,0
21-02,21,5,239.2536,79.0436,0.0,2
22-01,22,5,159.3221,51.5519,0.0,1
22-02,22,5,154.7836,44.2169,0.0,1
23-01,23,4,158.0859,64.8407,0.0,0
24-01,24,7,388.8462,99.6584,0.0,0
24-02,24,6,107.6485,22.9435,0.0,3
25-01,25,7,235.6758,33.4742,0.0,1
25-02,25,7,282.1738,93.3119,0.0,1
26-01,26,7,277.3153,56.9197,0.0,0
26-02,26,5,267.3689,115.2912,0.0,0
26-03,26,5,244.7873,56.9512,0.0,0
26-04,26,5,72.4583,19.0757,0.0,0
27-01,27,7,247.7329,41.8371,0.0,1
27-02,27,5,226.6456,63.1808,0.0,1
28-01,28,4,146.6601,61.4881,0.0,0
28-02,28,4,110.6408,31.6968,0.0,1
29-01,29,7,307.4328,69.6931,0.0,0
29-02,29,6,282.8908,85.1415,0.0,0
30-01,30,3,166.2075,79.3273,13.6988,1
31-01,31,5,181.9555,65.425,0.0,0
32-01,32,4,350.1276,142.8908,0.0,0
32-02,32,4,95.0975,31.9816,0.0,1
33-01,33,4,172.3163,88.2673,0.0,1
34-01,34,7,381.001,64.7537,0.0,0
34-02,34,7,277.8928,52.0945,0.0,1
34-03,34,5,95.2328,20.5672,0.0,1
35-01,35,6,254.0467,72.2063,0.0,0
36-01,36,7,261.6006,55.4889,0.0,3
36-02,36,7,305.6222,48.2496,0.0,2
36-03,36,7,190.3223,39.3422,0.0,1
36-04,36,7,244.898,59.8236,0.0,1
36-05,36,7,258.2694,45.6641,0.0,0
36-06,36,7,213.2983,30.751,0.0,2
37-01,37,7,310.546,79.481,0.0,1
37-02,37,5,255.3548,89.6918,0.0,1
37-03,37,5,225.9723,71.0636,0.0,0
37-04,37,5,131.7869,47.1778,0.0,1
38-01,38,2,69.8516,42.0273,23.3858,0
39-01,39,7,253.4086,46.2644,0.0,0
39-02,39,7,371.4523,56.154,0.0,0
39-03,39,6,258.8745,70.4809,0.0,1
39-04,39,5,204.268,68.9373,0.0,0
40-01,40,4,203.6682,92.9919,0.0,0
40-02,40,4,179.7022,47.6865,1.8692,0
41-01,41,5,311.7247,93.0096,0.0,1
41-02,41,4,269.8715,99.4598,0.0,0
42-01,42,7,320.2761,82.1006,0.0,1
42-02,42,7,357.029,84.8122,0.0,2
42-03,42,7,380.5019,95.482,0.0,0
42-04,42,6,367.5893,117.5079,0.0,1
44-01,44,3,105.786,52.9509,2.3844,0
45-01,45,5,185.4746,58.9138,0.0,0
45-02,45,5,269.5437,93.9458,0.0,2
46-01,46,2,87.7529,61.3592,34.2367,0
