party,party_name,URBAN,SUBURBAN,RURAL,NATIONAL,pct_national
0,Conservative,80,66,21,167,23.19
1,Labor,70,46,10,126,17.5
4,Liberal,57,27,8,92,12.78
5,Populist,29,31,10,70,9.72
2,Solidarity,42,24,2,68,9.44
6,Civic Union Party,34,25,6,65,9.03
3,Nationalist,27,32,4,63,8.75
9,Progressive,20,9,3,32,4.44
8,DSA,16,4,1,21,2.92
7,Order and Opportunity Party,9,6,1,16,2.22
