district_id,state_fips,seat_count,vote_weight,nonfirst_weight,unrep_weight,below_quota_seats
01-01,1,7,279.7766,49.1454,0.0,3
01-02,1,6,192.3713,50.195,1.1188,2
02-01,2,2,84.1854,55.4895,23.6662,0
04-01,4,7,403.6308,95.1999,0.0,1
04-02,4,7,392.5798,79.6912,0.0,2
04-03,4,5,796.2106,253.3126,0.0703,0
05-01,5,4,145.7081,58.5888,5.2144,2
05-02,5,4,129.5429,64.2736,9.6193,3
06-01,6,7,652.0815,116.3339,0.0,2
06-02,6,7,195.1852,23.4307,0.0,3
06-03,6,7,167.3932,30.9057,0.0,3
06-04,6,7,418.6819,86.0977,0.0,1
06-05,6,7,178.5956,31.5166,0.0,2
06-06,6,7,234.2198,44.6745,0.0,2
06-07,6,7,221.8678,69.9089,0.0,2
06-08,6,7,173.1033,24.0059,0.0,3
06-09,6,7,229.1112,35.5517,0.0,2
06-10,6,7,66.6686,3.5691,0.0,3
06-11,6,7,75.21,13.2788,0.736,4
06-12,6,7,6.3866,0.0,0.0,5
06-13,6,7,18.0586,1.406,0.0,4
06-14,6,7,9.2098,0.0,0.0,5
06-15,6,6,2646.5841,656.4216,0.0,2
08-01,8,5,262.3293,63.776,0.3146,1
08-02,8,5,252.5114,72.2881,0.0,1
08-03,8,5,56.8528,15.7276,2.0353,2
09-01,9,5,215.6135,76.0985,0.3398,1
09-02,9,4,121.1863,50.2565,4.6458,1
10-01,10,3,147.1587,64.837,2.4223,1
11-01,11,2,82.5848,42.9817,28.012,0
12-01,12,7,357.3639,79.3812,0.0,2
12-02,12,7,224.6845,29.8388,0.0,1
12-03,12,7,308.8644,68.8219,0.0,2
12-04,12,7,363.2378,76.3629,0.0,2
12-05,12,7,426.733,74.7001,6.8815,2
12-06,12,7,258.2458,44.533,7.9432,3
12-07,12,5,107.9089,34.8969,0.0,1
12-08,12,5,25.1432,4.3083,1.1027,2
12-09,12,5,2072.182,704.0137,0.0,1
13-01,13,7,361.0956,83.7791,0.0,3
13-02,13,7,280.1918,50.6726,0.0,2
13-03,13,7,283.6038,47.9539,0.0,1
13-04,13,7,48.2621,5.2072,0.0,3
