winnowing_point,candidate_code,candidate_name,party_code,vote_total,vote_pct,status,quota_threshold,accumulated_pool_size,first_choice_total,first_choice_pct
Initial_Slate,CON_1,CON_1,CON,6510.9877,19.99,surviving,0.0,32566.4711,,
Initial_Slate,LBR_1,LBR_1,LBR,4396.4396,13.5,surviving,0.0,32566.4711,,
Initial_Slate,NAT_1,NAT_1,NAT,3653.8607,11.22,surviving,0.0,32566.4711,,
Initial_Slate,LIB_1,LIB_1,LIB,3479.0934,10.68,surviving,0.0,32566.4711,,
Initial_Slate,STY_1,STY_1,STY,2982.8739,9.16,surviving,0.0,32566.4711,,
Initial_Slate,POP_1,POP_1,POP,2749.4217,8.44,surviving,0.0,32566.4711,,
Initial_Slate,CUP_1,CUP_1,CUP,2525.3121,7.75,surviving,0.0,32566.4711,,
Initial_Slate,PRG_1,PRG_1,PRG,2220.8892,6.82,surviving,0.0,32566.4711,,
Initial_Slate,OAO_1,OAO_1,OAO,2101.14,6.45,surviving,0.0,32566.4711,,
Initial_Slate,DSA_1,DSA_1,DSA,1946.4528,5.98,surviving,0.0,32566.4711,,
Initial_Slate,CON_2,CON_2,CON,0.0,0.0,surviving,0.0,32566.4711,,
Initial_Slate,CON_3,CON_3,CON,0.0,0.0,surviving,0.0,32566.4711,,
Initial_Slate,CUP_2,CUP_2,CUP,0.0,0.0,surviving,0.0,32566.4711,,
Initial_Slate,CUP_3,CUP_3,CUP,0.0,0.0,surviving,0.0,32566.4711,,
Initial_Slate,DSA_2,DSA_2,DSA,0.0,0.0,surviving,0.0,32566.4711,,
Initial_Slate,DSA_3,DSA_3,DSA,0.0,0.0,surviving,0.0,32566.4711,,
Initial_Slate,LBR_2,LBR_2,LBR,0.0,0.0,surviving,0.0,32566.4711,,
Initial_Slate,LBR_3,LBR_3,LBR,0.0,0.0,surviving,0.0,32566.4711,,
Initial_Slate,LIB_2,LIB_2,LIB,0.0,0.0,surviving,0.0,32566.4711,,
Initial_Slate,LIB_3,LIB_3,LIB,0.0,0.0,surviving,0.0,32566.4711,,
Initial_Slate,NAT_2,NAT_2,NAT,0.0,0.0,surviving,0.0,32566.4711,,
Initial_Slate,NAT_3,NAT_3,NAT,0.0,0.0,surviving,0.0,32566.4711,,
Initial_Slate,POP_2,POP_2,POP,0.0,0.0,surviving,0.0,32566.4711,,
Initial_Slate,POP_3,POP_3,POP,0.0,0.0,surviving,0.0,32566.4711,,
Initial_Slate,PRG_2,PRG_2,PRG,0.0,0.0,surviving,0.0,32566.4711,,
Initial_Slate,PRG_3,PRG_3,PRG,0.0,0.0,surviving,0.0,32566.4711,,
Initial_Slate,STY_2,STY_2,STY,0.0,0.0,surviving,0.0,32566.4711,,
Initial_Slate,STY_3,STY_3,STY,0.0,0.0,surviving,0.0,32566.4711,,
After_Retail,CON_1,CON_1,CON,119.99,7.69,surviving,119.99,1559.87,305.7168,19.6
After_Retail,CON_2,CON_2,CON,119.99,7.69,surviving,119.99,1559.87,0.0,0.0
After_Retail,CON_3,CON_3,CON,119.99,7.69,surviving,119.99,1559.87,0.0,0.0
After_Retail,CUP_1,CUP_1,CUP,119.99,7.69,surviving,119.99,1559.87,118.7538,7.61
After_Retail,CUP_2,CUP_2,CUP,0.0,0.0,eliminated_this_round,119.99,1559.87,0.0,0.0
After_Retail,CUP_3,CUP_3,CUP,0.0,0.0,eliminated_this_round,119.99,1559.87,0.0,0.0
After_Retail,DSA_1,DSA_1,DSA,119.99,7.69,surviving,119.99,1559.87,86.5663,5.55
After_Retail,DSA_2,DSA_2,DSA,0.0,0.0,eliminated_this_round,119.99,1559.87,0.0,0.0
After_Retail,DSA_3,DSA_3,DSA,0.0,0.0,eliminated_this_round,119.99,1559.87,0.0,0.0
After_Retail,LBR_1,LBR_1,LBR,119.99,7.69,surviving,119.99,1559.87,244.1029,15.65
After_Retail,LBR_2,LBR_2,LBR,119.99,7.69,surviving,119.99,1559.87,0.0,0.0
After_Retail,LBR_3,LBR_3,LBR,0.0,0.0,eliminated_this_round,119.99,1559.87,0.0,0.0
After_Retail,LIB_1,LIB_1,LIB,119.99,7.69,surviving,119.99,1559.87,132.7959,8.51
After_Retail,LIB_2,LIB_2,LIB,0.0,0.0,eliminated_this_round,119.99,1559.87,0.0,0.0
After_Retail,LIB_3,LIB_3,LIB,0.0,0.0,eliminated_this_round,119.99,1559.87,0.0,0.0
After_Retail,NAT_1,NAT_1,NAT,119.99,7.69,surviving,119.99,1559.87,170.4804,10.93
After_Retail,NAT_2,NAT_2,NAT,0.0,0.0,eliminated_this_round,119.99,1559.87,0.0,0.0
After_Retail,NAT_3,NAT_3,NAT,0.0,0.0,eliminated_this_round,119.99,1559.87,0.0,0.0
After_Retail,OAO_1,OAO_1,OAO,119.99,7.69,surviving,119.99,1559.87,131.4626,8.43
After_Retail,POP_1,POP_1,POP,119.99,7.69,surviving,119.99,1559.87,120.5724,7.73
After_Retail,POP_2,POP_2,POP,0.0,0.0,eliminated_this_round,119.99,1559.87,0.0,0.0
After_Retail,POP_3,POP_3,POP,0.0,0.0,eliminated_this_round,119.99,1559.87,0.0,0.0
After_Retail,PRG_1,PRG_1,PRG,0.0,0.0,eliminated_this_round,119.99,1559.87,81.3861,5.22
After_Retail,PRG_2,PRG_2,PRG,0.0,0.0,eliminated_this_round,119.99,1559.87,0.0,0.0
After_Retail,PRG_3,PRG_3,PRG,0.0,0.0,eliminated_this_round,119.99,1559.87,0.0,0.0
After_Retail,STY_1,STY_1,STY,119.99,7.69,surviving,119.99,1559.87,168.0328,10.77
After_Retail,STY_2,STY_2,STY,0.0,0.0,eliminated_this_round,119.99,1559.87,0.0,0.0
After_Retail,STY_3,STY_3,STY,0.0,0.0,eliminated_this_round,119.99,1559.87,0.0,0.0
After_Pod_A,CON_1,CON_1,CON,854.8716,10.0,surviving,854.8716,8548.7162,1668.6127,19.52
After_Pod_A,CON_2,CON_2,CON,854.8716,10.0,surviving,854.8716,8548.7162,0.0,0.0
After_Pod_A,CON_3,CON_3,CON,0.0,0.0,eliminated_this_round,854.8716,8548.7162,0.0,0.0
After_Pod_A,CUP_1,CUP_1,CUP,854.8716,10.0,surviving,854.8716,8548.7162,727.1414,8.51
After_Pod_A,DSA_1,DSA_1,DSA,854.8716,10.0,surviving,854.8716,8548.7162,739.2978,8.65
After_Pod_A,LBR_1,LBR_1,LBR,854.8716,10.0,surviving,854.8716,8548.7162,1274.2811,14.91
After_Pod_A,LBR_2,LBR_2,LBR,854.8716,10.0,surviving,854.8716,8548.7162,0.0,0.0
After_Pod_A,LIB_1,LIB_1,LIB,854.8716,10.0,surviving,854.8716,8548.7162,1221.2311,14.29
After_Pod_A,NAT_1,NAT_1,NAT,854.8716,10.0,surviving,854.8716,8548.7162,854.8422,10.0
After_Pod_A,OAO_1,OAO_1,OAO,0.0,0.0,eliminated_this_round,854.8716,8548.7162,587.7244,6.88
After_Pod_A,POP_1,POP_1,POP,0.0,0.0,eliminated_this_round,854.8716,8548.7162,659.5413,7.72
After_Pod_A,STY_1,STY_1,STY,854.8716,10.0,surviving,854.8716,8548.7162,816.0442,9.55
After_Pod_C,CON_1,CON_1,CON,1890.5191,12.5,surviving,1890.5191,15124.153,3463.8305,22.9
After_Pod_C,CON_2,CON_2,CON,1890.5191,12.5,surviving,1890.5191,15124.153,0.0,0.0
After_Pod_C,CUP_1,CUP_1,CUP,1890.5191,12.5,surviving,1890.5191,15124.153,1819.5398,12.03
After_Pod_C,DSA_1,DSA_1,DSA,0.0,0.0,eliminated_this_round,1890.5191,15124.153,1273.6851,8.42
After_Pod_C,LBR_1,LBR_1,LBR,1890.5191,12.5,surviving,1890.5191,15124.153,2303.6,15.23
After_Pod_C,LBR_2,LBR_2,LBR,0.0,0.0,eliminated_this_round,1890.5191,15124.153,0.0,0.0
After_Pod_C,LIB_1,LIB_1,LIB,1890.5191,12.5,surviving,1890.5191,15124.153,2434.8938,16.1
After_Pod_C,NAT_1,NAT_1,NAT,1890.5191,12.5,surviving,1890.5191,15124.153,1693.73,11.2
