party,party_name,URBAN,SUBURBAN,RURAL,NATIONAL,pct_national
0,Conservative,104,73,27,204,23.37
1,Labor,87,48,18,153,17.53
4,Liberal,69,27,6,102,11.68
2,Solidarity,56,34,5,95,10.88
5,Populist,39,36,15,90,10.31
6,Civic Union Party,45,23,9,77,8.82
3,Nationalist,31,30,13,74,8.48
8,DSA,20,7,3,30,3.44
9,Progressive,17,7,2,26,2.98
7,Order and Opportunity Party,13,5,4,22,2.52
