district_id,state_fips,seat_count,vote_weight,nonfirst_weight,unrep_weight,below_quota_seats
01-01,1,5,311.7156,124.0467,0.0,1
01-02,1,5,192.1898,66.3874,0.0,0
02-01,2,2,89.992,59.4957,25.1928,0
04-01,4,5,222.6584,69.0479,0.0,1
04-02,4,5,335.334,115.2145,0.0,0
04-03,4,5,283.7051,117.4211,0.0,0
05-01,5,4,154.6538,62.0379,0.0,0
05-02,5,4,137.7135,67.1112,0.0,0
06-01,6,7,695.912,180.5139,0.0,1
06-02,6,7,208.1494,45.1768,0.0,1
06-03,6,7,177.012,32.4449,0.0,0
06-04,6,7,445.8303,101.1457,0.0,0
06-05,6,7,188.0815,48.9398,0.0,0
06-06,6,7,247.7288,46.8876,0.0,0
06-07,6,7,234.2894,76.3794,0.0,1
06-08,6,7,194.3613,42.3145,0.0,1
06-09,6,7,70.1186,8.2401,0.0,2
06-10,6,7,262.8098,38.2617,0.0,0
06-11,6,7,80.1433,11.6433,0.0,3
06-12,6,6,7.0865,0.0015,0.0,4
08-01,8,7,415.8506,76.196,0.0,0
08-02,8,5,187.7919,81.1294,0.0,0
09-01,9,4,227.6808,80.7582,0.0,0
09-02,9,4,127.5383,53.115,0.7473,0
10-01,10,3,155.8827,69.0365,2.7781,0
11-01,11,2,86.9314,45.5129,29.7417,0
12-01,12,7,381.3792,82.7289,0.0,0
12-02,12,7,266.5033,38.4494,0.0,0
12-03,12,7,328.8332,75.0696,0.0,0
12-04,12,7,416.6382,86.3439,0.0,0
12-05,12,7,327.338,88.7696,0.0,0
12-06,12,6,444.6517,88.6463,0.0,0
12-07,12,5,45.8321,10.3128,0.0,1
13-01,13,7,383.7611,87.0109,0.0,0
13-02,13,5,246.2069,68.328,0.0,0
13-03,13,5,205.1894,71.6479,0.0,0
13-04,13,5,200.4006,78.4397,0.0,1
15-01,15,4,147.5201,41.3353,0.0,0
16-01,16,5,234.2091,69.2576,0.0,0
17-01,17,7,416.5289,119.4076,0.0,0
17-02,17,7,90.8494,11.3287,0.0,2
17-03,17,7,232.8515,45.2432,0.0,1
17-04,17,6,319.0349,90.2982,0.0,0
18-01,18,7,389.0063,82.5968,0.0,0
18-02,18,7,319.9994,56.1686,0.0,0
19-01,19,4,195.0391,93.911,0.0,0
19-02,19,4,123.7484,49.0522,3.3406,0
20-01,20,4,132.863,55.5136,0.0,0
20-02,20,4,134.0823,47.9435,0.0,0
21-01,21,5,233.1065,74.1707,0.0,0
21-02,21,5,270.5616,103.6666,0.0,0
22-01,22,5,181.1891,65.8824,0.0,0
22-02,22,5,176.095,38.4401,0.0,0
23-01,23,4,176.9909,72.9364,0.0,0
24-01,24,7,438.2386,111.2215,0.0,1
24-02,24,6,121.7327,29.7862,0.0,1
25-01,25,7,261.4519,38.0953,0.0,0
25-02,25,7,317.0906,103.3415,0.0,1
26-01,26,7,313.1643,66.6515,0.0,1
26-02,26,5,301.3009,131.2658,0.0,0
