district_id,state_fips,seat_count,vote_weight,nonfirst_weight,unrep_weight,below_quota_seats
01-01,1,7,123.051,23.6246,0.0,4
01-02,1,7,148.4168,19.7308,0.0,1
01-03,1,7,146.5264,32.761,0.0,2
01-04,1,5,70.0324,16.683,0.3678,3
02-01,2,4,87.0887,31.4901,0.585,1
04-01,4,9,415.0682,38.7473,6.4543,3
04-02,4,9,321.9033,42.9968,0.0,2
04-03,4,7,77.1875,5.4792,1.4901,2
04-04,4,7,4.795,0.0,0.0,6
04-05,4,5,818.954,262.3753,0.0733,0
05-01,5,6,107.4198,31.8722,0.2814,1
05-02,5,5,107.9901,47.7534,0.0,1
05-03,5,5,68.3992,15.5323,0.6559,2
06-01,6,9,673.9968,62.3567,0.0,2
06-02,6,9,201.6673,24.1959,0.0,4
06-03,6,9,172.2026,8.4372,0.0,3
06-04,6,9,204.7237,19.0023,0.0,3
06-05,6,9,227.5324,30.0289,0.0,4
06-06,6,9,89.5062,7.9364,0.0,4
06-07,6,9,164.6262,15.5832,0.0,3
06-08,6,9,170.1805,31.7954,0.0,3
06-09,6,9,151.7554,28.2305,0.0,2
06-10,6,9,110.3158,13.5459,0.0,3
06-11,6,9,140.0424,17.783,0.0,3
06-12,6,9,161.0579,15.4172,0.0,3
06-13,6,9,81.3419,5.6503,0.0,3
06-14,6,7,44.2505,8.6806,2.2556,4
06-15,6,7,101.8191,17.7578,0.0,2
06-16,6,7,6.7365,0.0,0.0,5
06-17,6,7,17.6385,2.695,0.0,3
06-18,6,7,9.6597,0.0,0.0,4
06-19,6,7,2729.0536,700.9407,0.0,3
06-20,6,7,2729.0536,700.9407,0.0,3
06-21,6,7,2729.0536,700.9407,0.0,3
06-22,6,7,2729.0536,700.9407,0.0,3
06-23,6,7,2729.0536,700.9407,0.0,3
06-24,6,7,2729.0536,700.9407,0.0,3
06-25,6,7,2729.0536,700.9407,0.0,3
06-26,6,5,2729.0536,913.836,0.0,1
08-01,8,9,216.6945,22.6839,0.3226,3
08-02,8,9,196.1297,13.5968,0.0,3
08-03,8,7,149.3272,29.4101,0.0,4
08-04,8,5,25.5166,6.9799,0.0,2
09-01,9,9,168.3001,16.2847,0.0,4
09-02,9,5,53.3471,10.5202,1.1479,2
09-03,9,5,124.3623,34.318,4.769,3
10-01,10,5,151.5207,45.5691,2.6002,3
11-01,11,4,84.7581,24.2638,7.2717,2
12-01,12,9,197.1449,9.4319,0.0,3
12-02,12,9,172.2267,8.475,0.0,2
12-03,12,9,161.4505,13.1099,0.0,3
12-04,12,9,270.5821,21.4172,0.0,4
12-05,12,9,260.2753,22.7963,0.0,3
12-06,12,9,288.1103,22.0591,2.3179,3
12-07,12,7,165.1279,22.6625,3.4421,2
12-08,12,7,222.4482,28.4997,6.3154,3
12-09,12,7,116.1574,24.0124,0.0,4
12-10,12,7,152.097,30.0684,0.0,2
12-11,12,7,27.4194,4.2269,1.7073,4
12-12,12,7,105.8476,11.5921,0.0,2
12-13,12,6,1.2705,0.0,0.0,6
12-14,12,5,2141.6789,722.1556,0.0,1
12-15,12,5,2141.6789,722.1556,0.0,1
13-01,13,9,173.6119,22.5762,0.0,3
13-02,13,9,220.295,14.5335,0.0,2
13-03,13,7,171.8356,51.54,0.0,3
13-04,13,7,159.2068,10.5458,0.0,1
13-05,13,7,115.9604,26.2665,0.0,3
13-06,13,7,133.5552,22.5636,3.6572,2
13-07,13,5,2.171,0.0002,0.0002,4
13-08,13,5,27.7197,7.5148,0.4688,2
15-01,15,8,143.5467,23.6236,0.0,2
16-01,16,10,227.7007,30.2806,0.0,3
17-01,17,9,404.9648,48.5434,0.0,2
17-02,17,9,88.4308,5.8725,0.0,3
17-03,17,9,161.7302,7.0792,0.0,3
17-04,17,9,141.8053,19.2612,0.0,4
17-05,17,7,125.1606,16.8526,0.0,2
17-06,17,7,107.8658,19.8657,0.0,2
17-07,17,7,0.6262,0.0,0.0,7
17-08,17,5,1030.6171,378.222,0.0,2
17-09,17,5,1030.6171,378.222,0.0,2
18-01,18,9,188.2696,14.7238,0.0,4
18-02,18,7,202.4638,45.9443,0.0,1
18-03,18,7,165.227,22.7775,0.0,2
18-04,18,7,123.5406,26.1335,0.0,2
18-05,18,5,9.0775,0.9219,0.2317,4
19-01,19,7,173.4281,37.415,0.0,1
19-02,19,5,79.2446,16.7415,3.6457,2
19-03,19,5,56.9717,12.6432,1.8691,1
20-01,20,5,92.8473,24.1899,1.1915,3
20-02,20,5,104.0948,20.8944,0.0,1
20-03,20,5,62.4494,19.2969,6.2592,3
21-01,21,7,154.363,40.2878,0.1691,1
21-02,21,6,127.8325,33.4448,0.0,2
21-03,21,5,162.6317,42.7754,3.3155,2
21-04,21,5,43.5368,6.6846,0.0,2
22-01,22,9,145.0642,12.6814,0.0,3
22-02,22,5,69.4454,12.15,0.1502,2
22-03,22,5,85.0347,14.8051,4.8319,1
22-04,22,5,46.9452,9.9494,2.0711,2
23-01,23,7,172.2646,31.8173,0.0,3
24-01,24,9,170.3463,23.1385,0.0,4
24-02,24,9,223.6464,22.2611,0.0,3
24-03,24,7,123.27,13.1735,0.0,3
24-04,24,7,26.8395,4.1654,0.0,5
25-01,25,9,207.1619,25.496,0.0,3
25-02,25,9,146.859,10.5111,0.0,4
25-03,25,7,65.9754,10.2538,0.0,3
25-04,25,7,131.8558,30.7118,0.0,2
25-05,25,5,11.5171,1.6073,0.0,4
26-01,26,9,194.5471,10.6922,0.0,2
26-02,26,9,199.8738,11.3309,0.0,4
26-03,26,7,115.1242,18.9002,0.0,5
26-04,26,7,208.4968,30.3696,0.0,2
26-05,26,7,115.7165,15.6186,0.0,2
26-06,26,7,15.9981,0.6602,0.0,4
26-07,26,6,90.1157,15.0647,1.4863,2
27-01,27,9,218.2156,20.5148,0.0,3
27-02,27,7,136.1027,21.2254,0.0,1
27-03,27,7,142.7587,29.1571,0.0,2
27-04,27,7,17.2409,1.7255,0.7031,5
28-01,28,5,88.3762,24.3595,0.5359,2
28-02,28,5,81.8636,22.5752,1.9172,2
28-03,28,5,118.2194,22.4841,0.1961,2
29-01,29,9,205.257,28.553,0.0,3
29-02,29,7,135.0359,29.0643,0.0,2
29-03,29,6,172.8443,25.8693,0.0,3
29-04,29,5,104.5593,35.5962,3.4186,2
29-05,29,5,32.6949,5.824,0.0,2
30-01,30,6,181.4031,30.5649,0.0,2
31-01,31,10,200.9479,15.5277,0.0,1
32-01,32,9,385.7297,63.4531,0.0,3
32-02,32,7,103.2137,17.4552,0.0,2
33-01,33,7,187.7139,34.1445,0.0,3
34-01,34,9,190.6426,38.1293,0.0,3
34-02,34,9,204.4219,18.0132,0.0,3
34-03,34,9,167.4964,16.3946,0.0,4
34-04,34,7,136.0811,24.8888,0.0,4
34-05,34,7,103.1272,12.7511,1.5573,3
34-06,34,7,20.3716,2.5904,0.0,4
35-01,35,6,166.6808,55.0419,0.0,1
35-02,35,5,114.2076,26.4754,10.19,1
36-01,36,9,153.2067,6.7465,0.0,3
36-02,36,9,135.2987,10.8692,0.0,3
36-03,36,9,308.0181,18.2658,0.0,2
36-04,36,9,207.9834,27.6575,0.0,6
36-05,36,9,132.9317,11.8591,0.0,3
36-06,36,9,264.7398,26.1072,0.0,3
36-07,36,7,32.0245,3.6985,0.0,4
36-08,36,7,140.0294,31.5072,0.0,4
36-09,36,7,133.6667,17.5966,0.0,4
36-10,36,7,69.2776,10.9719,0.0,3
36-11,36,7,8.6981,0.0003,0.0,5
36-12,36,6,18.6567,3.0187,1.3747,3
36-13,36,5,4.2841,0.1785,0.0,5
36-14,36,5,5.266,0.4176,0.0,4
37-01,37,9,219.3491,39.5552,0.0,3
37-02,37,9,210.9018,16.9942,0.0,3
37-03,37,7,145.9615,23.6633,4.4192,2
37-04,37,7,113.7815,15.5571,0.0,4
37-05,37,7,167.387,23.3566,0.0018,4
37-06,37,5,48.6599,10.4575,3.3661,3
37-07,37,5,96.4705,30.1419,13.2168,3
37-08,37,5,9.7644,0.1207,0.0,3
38-01,38,4,76.8795,25.2351,3.5643,1
39-01,39,9,165.7413,27.2381,0.0,2
39-02,39,9,204.6417,24.2029,0.0,1
39-03,39,9,199.0015,34.8029,0.0,3
39-04,39,7,177.1603,31.1227,0.0,2
39-05,39,7,136.9847,21.8174,0.0,2
39-06,39,7,175.4128,36.4417,0.0,2
39-07,39,7,124.0582,21.0225,2.2194,2
39-08,39,6,11.5266,1.2744,0.0067,4
40-01,40,9,223.2916,15.4511,0.0,3
40-02,40,7,164.2267,28.7294,2.3167,1
40-03,40,5,32.9909,5.259,1.9058,2
41-01,41,9,290.6309,27.583,0.0,4
41-02,41,7,329.5902,47.7632,0.0,2
41-03,41,6,8.0634,0.1827,0.0,6
42-01,42,9,285.6704,31.4918,0.0,2
42-02,42,9,239.6201,18.9575,0.0,2
42-03,42,9,187.2392,23.9006,0.0,3
42-04,42,7,45.9706,8.465,0.0444,3
42-05,42,7,192.7705,30.9462,0.0,3
42-06,42,7,230.5319,46.6011,0.0,1
42-07,42,7,187.3293,37.6819,0.0,3
42-08,42,7,180.8818,36.9358,0.0,2
42-09,42,6,1552.7512,533.7733,0.0,3
44-01,44,6,115.3756,29.1968,0.0,2
45-01,45,9,178.4617,15.2128,0.0,3
45-02,45,7,180.0802,25.4246,0.0,1
45-03,45,6,13.6345,1.5681,0.0,5
45-04,45,5,128.72,29.1705,0.8666,2
46-01,46,5,96.7074,31.3736,4.2127,1
47-01,47,9,170.0451,24.1632,0.0,4
47-02,47,7,168.1111,33.8291,0.0,2
47-03,47,7,252.6596,40.3228,0.3692,3
47-04,47,7,195.6209,42.5792,11.428,3
47-05,47,6,8.6961,0.2355,0.0,4
48-01,48,9,336.2447,52.362,0.0,2
48-02,48,9,164.9741,25.2263,0.0,2
48-03,48,9,181.3985,24.8772,0.0,4
48-04,48,9,188.8751,14.4202,0.0,2
48-05,48,9,196.0121,12.942,0.0,2
48-06,48,9,169.205,17.6756,0.0,3
48-07,48,9,242.8643,22.2703,0.0,4
48-08,48,9,183.7828,28.7372,0.0,2
48-09,48,7,144.1658,23.2801,0.775,3
48-10,48,7,115.8585,10.3715,0.0,3
48-11,48,7,110.2818,25.7001,1.9829,4
48-12,48,7,146.1994,10.4824,0.651,2
48-13,48,7,86.0454,8.8208,0.0,3
48-14,48,7,119.153,19.5131,1.5374,3
48-15,48,7,3.876,0.0,0.0,5
48-16,48,7,2391.9703,554.0335,0.0,2
48-17,48,7,2391.9703,554.0335,0.0,2
48-18,48,7,2391.9703,554.0335,0.0,2
48-19,48,5,2391.9703,811.2892,0.0,1
48-20,48,5,2391.9703,811.2892,0.0,1
49-01,49,7,173.1394,24.2831,0.0,1
49-02,49,5,137.7286,27.4248,2.8877,0
49-03,49,5,310.868,105.8678,11.08,2
50-01,50,3,79.8642,37.9247,1.8386,0
51-01,51,9,186.1968,14.6728,0.0,4
51-02,51,9,271.6128,32.8146,0.0,3
51-03,51,7,244.4883,43.6441,0.0,1
51-04,51,7,18.0516,0.9735,0.0,5
51-05,51,7,199.3197,54.6581,3.7401,1
51-06,51,6,10.2904,0.0,0.0,4
53-01,53,9,252.9315,23.0554,0.0,4
53-02,53,9,186.8134,10.6683,0.0,2
53-03,53,7,160.377,26.9821,0.0,1
53-04,53,5,163.8414,66.703,2.5279,1
53-05,53,5,79.0982,23.0443,0.0,2
53-06,53,5,26.7574,5.3591,1.4749,3
54-01,54,9,241.0305,15.2245,0.0,3
55-01,55,9,220.8463,19.0631,0.0,4
55-02,55,7,202.2012,46.8357,0.0,2
55-03,55,5,114.7156,35.0894,1.9141,3
55-04,55,5,135.8947,44.7047,0.0,2
55-05,55,5,8.0505,0.9901,0.0,4
56-01,56,3,68.5225,30.7876,10.0247,0
