district_id,state_fips,seat_count,vote_weight,nonfirst_weight,unrep_weight,below_quota_seats
01-01,1,5,272.9059,108.8291,2.1575,0
01-02,1,5,167.4845,60.5185,0.8038,0
02-01,2,2,78.3788,51.4833,22.1396,0
04-01,4,5,199.4772,59.5108,4.5212,0
04-02,4,5,300.7915,87.9977,0.0643,1
04-03,4,5,250.4551,69.311,14.465,2
05-01,5,4,136.7623,55.1397,5.0272,2
05-02,5,4,121.3723,50.663,9.409,1
06-01,6,7,608.2511,100.008,0.0,3
06-02,6,7,182.221,21.9002,0.0,3
06-03,6,7,157.7743,29.3664,0.0,2
06-04,6,7,391.5334,81.4186,0.0,2
06-05,6,7,169.1096,29.6257,0.0,2
06-06,6,7,220.7108,42.4614,0.0,3
06-07,6,7,209.4461,65.9591,0.0,2
06-08,6,7,170.2651,22.6006,0.0,3
06-09,6,7,63.2185,3.2971,0.0,3
06-10,6,7,233.152,34.1834,0.0,1
06-11,6,7,70.2767,11.9606,0.6316,4
06-12,6,6,5.6867,0.0,0.0,5
08-01,8,7,372.1367,67.5014,0.2986,2
08-02,8,5,167.6078,49.6938,0.0,1
09-01,9,4,203.5462,71.4387,0.3225,1
09-02,9,4,114.8343,47.398,4.3995,1
10-01,10,3,138.4348,60.6374,2.0665,1
11-01,11,2,78.2383,40.4505,26.2822,0
12-01,12,7,333.3487,76.0335,0.0,1
12-02,12,7,233.152,34.0467,0.0,2
12-03,12,7,288.8955,65.4549,0.0,2
12-04,12,7,363.0009,74.8068,0.0,2
12-05,12,7,286.9669,71.7558,9.7053,2
12-06,12,6,388.2875,81.2172,9.0239,2
12-07,12,5,39.5364,9.2766,0.9366,2
13-01,13,7,338.4301,80.5474,0.0,3
13-02,13,5,214.7417,61.8229,0.0,1
13-03,13,5,180.8597,62.2947,5.5181,1
13-04,13,5,176.7169,66.1643,0.0,2
15-01,15,4,131.6267,36.5647,0.0,1
16-01,16,5,208.1757,59.7202,0.0,1
17-01,17,7,370.2723,103.74,0.0,1
17-02,17,7,81.1749,10.177,0.0,3
17-03,17,7,208.7656,32.642,0.0,3
17-04,17,6,284.4614,81.3688,0.0,2
18-01,18,7,345.395,75.2686,0.0,2
18-02,18,7,281.9013,50.9238,0.0,1
19-01,19,4,172.7491,84.0972,0.0019,1
19-02,19,4,109.4659,33.931,14.2867,2
20-01,20,4,119.4218,46.8014,0.6563,1
20-02,20,4,117.308,33.775,0.4466,2
21-01,21,5,203.1982,67.7364,0.0,0
21-02,21,5,239.2536,79.0436,7.513,2
22-01,22,5,159.3221,51.5519,5.3673,2
22-02,22,5,154.7836,44.2169,16.8162,1
23-01,23,4,158.0859,64.8407,0.0,0
24-01,24,7,388.8462,99.6584,0.0,1
24-02,24,6,107.6485,22.9435,0.0,3
25-01,25,7,235.6758,33.4742,0.0,3
25-02,25,7,282.1738,89.7838,3.0398,2
26-01,26,7,277.3153,56.9197,0.0,3
26-02,26,5,267.3689,115.2912,4.3461,0
26-03,26,5,244.7873,56.9512,0.0,1
26-04,26,5,72.4583,12.656,0.0,2
27-01,27,7,247.7329,41.8371,0.0,1
27-02,27,5,226.6456,63.1808,0.0199,1
28-01,28,4,146.6601,61.4881,11.2565,1
28-02,28,4,110.6408,31.6968,0.1896,2
29-01,29,7,307.4328,69.6931,0.0,1
29-02,29,6,282.8908,85.1415,0.4428,1
30-01,30,3,166.2075,79.3273,13.6988,2
31-01,31,5,181.9555,65.425,0.0,2
32-01,32,4,350.1276,142.8908,0.0,0
32-02,32,4,95.0975,31.9816,2.0515,1
33-01,33,4,172.3163,88.2673,0.0,1
34-01,34,7,381.001,64.7537,0.0,2
34-02,34,7,277.8928,52.0945,0.0,2
34-03,34,5,95.2328,20.5672,1.2376,2
35-01,35,6,254.0467,72.2063,0.0,2
36-01,36,7,261.6006,55.4889,0.0,4
36-02,36,7,305.6222,48.2496,0.0,2
36-03,36,7,190.3223,39.3422,0.0,4
36-04,36,7,244.898,34.0315,0.0,2
36-05,36,7,258.2694,43.7255,0.0,2
36-06,36,7,213.2983,30.751,0.0,3
37-01,37,7,310.546,79.481,0.0,3
37-02,37,5,255.3548,89.6918,8.9099,1
37-03,37,5,225.9723,71.0636,4.8496,2
37-04,37,5,131.7869,47.1778,0.0,1
38-01,38,2,69.8516,43.7959,29.2411,0
