county_fips5,state_fips,district_id,density_tier
39023,39,39-04,SUBURBAN
39055,39,39-04,URBAN
39037,39,39-04,RURAL
39155,39,39-04,SUBURBAN
39135,39,39-04,RURAL
39057,39,39-04,SUBURBAN
39085,39,39-04,URBAN
39097,39,39-04,URBAN
39159,39,39-04,URBAN
39017,39,39-04,URBAN
39099,39,39-05,SUBURBAN
39151,39,39-05,SUBURBAN
39153,39,39-05,SUBURBAN
39019,39,39-05,SUBURBAN
39133,39,39-05,SUBURBAN
39081,39,39-05,SUBURBAN
39005,39,39-06,RURAL
39147,39,39-06,RURAL
39143,39,39-06,RURAL
39139,39,39-06,SUBURBAN
39173,39,39-06,SUBURBAN
39011,39,39-06,RURAL
39063,39,39-06,RURAL
39095,39,39-06,SUBURBAN
39043,39,39-06,RURAL
39003,39,39-06,SUBURBAN
39051,39,39-06,SUBURBAN
39149,39,39-06,RURAL
39083,39,39-06,RURAL
39077,39,39-06,RURAL
39163,39,39-07,RURAL
39169,39,39-07,RURAL
39067,39,39-07,RURAL
39027,39,39-07,RURAL
39079,39,39-07,RURAL
39141,39,39-07,RURAL
39087,39,39-07,SUBURBAN
39059,39,39-07,RURAL
39167,39,39-07,RURAL
39047,39,39-07,RURAL
39131,39,39-07,RURAL
39119,39,39-07,RURAL
39105,39,39-07,RURAL
39121,39,39-07,RURAL
39157,39,39-07,RURAL
39031,39,39-07,RURAL
39127,39,39-07,URBAN
39071,39,39-07,RURAL
39001,39,39-07,RURAL
39073,39,39-07,URBAN
39009,39,39-07,RURAL
39053,39,39-07,RURAL
39111,39,39-07,RURAL
39075,39,39-07,RURAL
39145,39,39-07,RURAL
39013,39,39-07,SUBURBAN
39115,39,39-07,RURAL
39029,39,39-08,RURAL
39101,39,39-04,RURAL
39107,39,39-04,RURAL
39161,39,39-06,RURAL
39021,39,39-04,RURAL
39091,39,39-06,RURAL
39123,39,39-06,RURAL
39007,39,39-04,RURAL
39117,39,39-04,URBAN
39175,39,39-04,RURAL
39039,39,39-03,RURAL
39033,39,39-06,RURAL
39171,39,39-03,RURAL
39125,39,39-03,RURAL
39137,39,39-03,RURAL
39065,39,39-04,RURAL
39069,39,39-03,RURAL
40017,40,40-01,URBAN
40051,40,40-01,URBAN
40087,40,40-01,URBAN
40109,40,40-01,URBAN
40143,40,40-01,SUBURBAN
40027,40,40-01,URBAN
40049,40,40-02,RURAL
40137,40,40-02,RURAL
40041,40,40-02,RURAL
40033,40,40-02,SUBURBAN
40071,40,40-02,RURAL
40101,40,40-02,RURAL
40021,40,40-02,RURAL
40083,40,40-02,URBAN
40135,40,40-02,SUBURBAN
40111,40,40-02,SUBURBAN
40039,40,40-02,RURAL
40147,40,40-02,RURAL
40119,40,40-02,RURAL
40081,40,40-02,URBAN
40031,40,40-02,SUBURBAN
40145,40,40-02,SUBURBAN
40037,40,40-02,SUBURBAN
40123,40,40-02,RURAL
40117,40,40-02,SUBURBAN
40047,40,40-02,RURAL
40125,40,40-02,RURAL
40115,40,40-02,RURAL
40097,40,40-02,RURAL
40015,40,40-02,RURAL
40019,40,40-02,RURAL
40131,40,40-02,SUBURBAN
40113,40,40-02,SUBURBAN
40077,40,40-03,RURAL
40069,40,40-03,RURAL
40139,40,40-03,RURAL
40093,40,40-03,RURAL
40075,40,40-03,RURAL
40007,40,40-03,RURAL
40005,40,40-03,RURAL
40067,40,40-03,RURAL
40091,40,40-03,RURAL
40153,40,40-03,RURAL
40043,40,40-03,RURAL
40059,40,40-03,RURAL
40055,40,40-03,RURAL
40107,40,40-03,RURAL
40149,40,40-03,RURAL
40011,40,40-03,RURAL
40127,40,40-03,RURAL
40073,40,40-03,RURAL
40129,40,40-03,RURAL
40003,40,40-03,RURAL
40029,40,40-03,RURAL
40063,40,40-03,RURAL
40089,40,40-03,RURAL
40023,40,40-03,RURAL
40141,40,40-03,RURAL
40009,40,40-03,RURAL
40065,40,40-03,RURAL
40151,40,40-03,RURAL
40025,40,40-03,RURAL
40095,40,40-03,RURAL
40103,40,40-03,RURAL
40079,40,40-03,SUBURBAN
40061,40,40-03,RURAL
40013,40,40-03,RURAL
40085,40,40-03,RURAL
40053,40,40-03,RURAL
40045,40,40-03,RURAL
40057,40,40-03,RURAL
40121,40,40-03,RURAL
40099,40,40-02,RURAL
40133,40,40-02,RURAL
40001,40,40-02,RURAL
40035,40,40-02,RURAL
40105,40,40-02,RURAL
41051,41,41-01,URBAN
41005,41,41-01,URBAN
41071,41,41-01,URBAN
41067,41,41-01,URBAN
41009,41,41-02,URBAN
41029,41,41-02,SUBURBAN
41039,41,41-02,SUBURBAN
41007,41,41-02,RURAL
41043,41,41-02,SUBURBAN
41017,41,41-02,SUBURBAN
41019,41,41-02,RURAL
41057,41,41-02,RURAL
41047,41,41-02,SUBURBAN
41053,41,41-02,SUBURBAN
41003,41,41-03,SUBURBAN
41025,41,41-02,RURAL
41065,41,41-02,RURAL
41035,41,41-02,RURAL
41037,41,41-02,RURAL
41031,41,41-02,RURAL
41045,41,41-02,RURAL
41033,41,41-02,SUBURBAN
41027,41,41-01,RURAL
41001,41,41-02,RURAL
41055,41,41-01,RURAL
41015,41,41-02,RURAL
41023,41,41-02,RURAL
41041,41,41-02,RURAL
41011,41,41-02,RURAL
41069,41,41-02,RURAL
41049,41,41-02,RURAL
41013,41,41-02,RURAL
41061,41,41-02,RURAL
41021,41,41-02,RURAL
41063,41,41-02,RURAL
41059,41,41-02,RURAL
42101,42,42-01,URBAN
42091,42,42-01,URBAN
42019,42,42-02,URBAN
42129,42,42-02,URBAN
42003,42,42-02,URBAN
42011,42,42-03,SUBURBAN
42017,42,42-03,URBAN
42029,42,42-03,URBAN
42077,42,42-03,SUBURBAN
42045,42,42-04,URBAN
42043,42,42-05,SUBURBAN
42071,42,42-05,SUBURBAN
42133,42,42-05,SUBURBAN
42041,42,42-05,SUBURBAN
42079,42,42-06,SUBURBAN
42069,42,42-06,SUBURBAN
42131,42,42-06,SUBURBAN
42089,42,42-06,SUBURBAN
42025,42,42-06,SUBURBAN
42107,42,42-06,RURAL
42095,42,42-06,SUBURBAN
42075,42,42-06,SUBURBAN
42111,42,42-07,RURAL
42051,42,42-07,URBAN
42039,42,42-07,RURAL
42125,42,42-07,URBAN
42007,42,42-07,URBAN
42021,42,42-07,SUBURBAN
42085,42,42-07,SUBURBAN
42073,42,42-07,RURAL
42049,42,42-07,SUBURBAN
42013,42,42-07,SUBURBAN
42109,42,42-08,RURAL
42065,42,42-08,RURAL
42035,42,42-08,RURAL
42033,42,42-08,RURAL
42127,42,42-08,RURAL
42117,42,42-08,RURAL
42119,42,42-08,RURAL
42057,42,42-08,RURAL
42009,42,42-08,RURAL
42027,42,42-08,SUBURBAN
42123,42,42-08,RURAL
42067,42,42-08,RURAL
42023,42,42-08,RURAL
42031,42,42-08,RURAL
42087,42,42-08,RURAL
42063,42,42-08,RURAL
42121,42,42-08,RURAL
42115,42,42-08,RURAL
42047,42,42-08,RURAL
42053,42,42-08,RURAL
42055,42,42-08,SUBURBAN
42061,42,42-08,RURAL
42105,42,42-08,RURAL
42097,42,42-08,RURAL
42015,42,42-08,RURAL
42083,42,42-08,RURAL
42059,42,42-09,RURAL
42001,42,42-05,SUBURBAN
42037,42,42-08,SUBURBAN
42113,42,42-06,RURAL
42093,42,42-08,SUBURBAN
42081,42,42-08,SUBURBAN
42005,42,42-08,URBAN
42103,42,42-06,URBAN
42099,42,42-05,SUBURBAN
44003,44,44-01,URBAN
44009,44,44-01,URBAN
44007,44,44-01,URBAN
44005,44,44-01,URBAN
44001,44,44-01,URBAN
45063,45,45-01,SUBURBAN
45019,45,45-01,SUBURBAN
45023,45,45-01,URBAN
45075,45,45-01,RURAL
45079,45,45-01,SUBURBAN
45057,45,45-01,URBAN
45015,45,45-01,SUBURBAN
45091,45,45-01,URBAN
45035,45,45-01,SUBURBAN
45045,45,45-02,SUBURBAN
45087,45,45-02,SUBURBAN
45039,45,45-02,SUBURBAN
45085,45,45-02,SUBURBAN
45007,45,45-02,SUBURBAN
45077,45,45-02,SUBURBAN
45055,45,45-02,SUBURBAN
45083,45,45-02,SUBURBAN
45059,45,45-02,SUBURBAN
45073,45,45-03,RURAL
45009,45,45-04,RURAL
45033,45,45-04,RURAL
45025,45,45-04,RURAL
45005,45,45-04,RURAL
45011,45,45-04,RURAL
45081,45,45-04,SUBURBAN
45051,45,45-04,SUBURBAN
45029,45,45-04,RURAL
45065,45,45-04,RURAL
45069,45,45-04,RURAL
45047,45,45-04,RURAL
45071,45,45-04,RURAL
45053,45,45-04,SUBURBAN
45003,45,45-04,SUBURBAN
45061,45,45-04,RURAL
45031,45,45-04,SUBURBAN
45001,45,45-04,RURAL
45013,45,45-04,SUBURBAN
45021,45,45-04,RURAL
45037,45,45-04,SUBURBAN
45049,45,45-04,RURAL
45017,45,45-02,SUBURBAN
45043,45,45-01,RURAL
45027,45,45-02,RURAL
45067,45,45-01,RURAL
45089,45,45-01,RURAL
45041,45,45-04,SUBURBAN
46061,46,46-01,RURAL
46007,46,46-01,RURAL
46057,46,46-01,RURAL
46043,46,46-01,RURAL
46051,46,46-01,RURAL
46063,46,46-01,RURAL
46093,46,46-01,SUBURBAN
46045,46,46-01,RURAL
46019,46,46-01,RURAL
46123,46,46-01,RURAL
46081,46,46-01,RURAL
46117,46,46-01,RURAL
46125,46,46-01,SUBURBAN
46003,46,46-01,RURAL
46089,46,46-01,RURAL
46077,46,46-01,RURAL
46083,46,46-01,SUBURBAN
46027,46,46-01,RURAL
46095,46,46-01,RURAL
46017,46,46-01,RURAL
46121,46,46-01,RURAL
46029,46,46-01,RURAL
46087,46,46-01,SUBURBAN
46065,46,46-01,RURAL
46071,46,46-01,RURAL
46015,46,46-01,RURAL
46047,46,46-01,RURAL
46021,46,46-01,RURAL
46069,46,46-01,RURAL
46005,46,46-01,RURAL
46111,46,46-01,RURAL
46073,46,46-01,RURAL
46127,46,46-01,SUBURBAN
46023,46,46-01,RURAL
46053,46,46-01,RURAL
46031,46,46-01,RURAL
46079,46,46-01,RURAL
46055,46,46-01,RURAL
46085,46,46-01,RURAL
46099,46,46-01,SUBURBAN
46075,46,46-01,RURAL
46135,46,46-01,RURAL
46101,46,46-01,RURAL
46009,46,46-01,RURAL
46011,46,46-01,RURAL
46039,46,46-01,RURAL
46115,46,46-01,RURAL
46097,46,46-01,RURAL
46129,46,46-01,RURAL
46035,46,46-01,RURAL
46103,46,46-01,SUBURBAN
46037,46,46-01,RURAL
46067,46,46-01,RURAL
46091,46,46-01,RURAL
46109,46,46-01,RURAL
46107,46,46-01,RURAL
46013,46,46-01,RURAL
46102,46,46-01,RURAL
46105,46,46-01,RURAL
46033,46,46-01,SUBURBAN
46137,46,46-01,RURAL
46119,46,46-01,RURAL
46041,46,46-01,RURAL
46049,46,46-01,RURAL
46025,46,46-01,RURAL
46059,46,46-01,RURAL
47047,47,47-01,URBAN
47131,47,47-01,RURAL
47009,47,47-01,SUBURBAN
47045,47,47-01,RURAL
47093,47,47-01,SUBURBAN
47167,47,47-01,URBAN
47155,47,47-01,RURAL
47157,47,47-01,URBAN
47189,47,47-02,URBAN
47037,47,47-02,URBAN
47149,47,47-02,URBAN
47165,47,47-02,URBAN
47187,47,47-02,URBAN
47051,47,47-03,RURAL
47141,47,47-03,RURAL
47177,47,47-03,RURAL
47163,47,47-03,SUBURBAN
47185,47,47-03,RURAL
47063,47,47-03,SUBURBAN
47145,47,47-03,SUBURBAN
47065,47,47-03,SUBURBAN
47117,47,47-03,RURAL
47073,47,47-03,SUBURBAN
47153,47,47-03,SUBURBAN
47057,47,47-03,SUBURBAN
47103,47,47-03,RURAL
47173,47,47-03,SUBURBAN
47055,47,47-03,RURAL
47031,47,47-03,RURAL
47013,47,47-03,SUBURBAN
47035,47,47-03,RURAL
47129,47,47-03,SUBURBAN
47003,47,47-03,RURAL
47099,47,47-03,RURAL
47115,47,47-03,SUBURBAN
47105,47,47-03,SUBURBAN
47001,47,47-03,SUBURBAN
47119,47,47-03,URBAN
47109,47,47-04,RURAL
47125,47,47-04,SUBURBAN
47033,47,47-04,SUBURBAN
47071,47,47-04,RURAL
47171,47,47-04,SUBURBAN
47107,47,47-04,RURAL
47091,47,47-04,RURAL
47029,47,47-04,RURAL
47079,47,47-04,RURAL
47147,47,47-04,URBAN
47113,47,47-04,SUBURBAN
47081,47,47-04,URBAN
47183,47,47-04,RURAL
47123,47,47-04,RURAL
47077,47,47-04,RURAL
47023,47,47-04,SUBURBAN
47043,47,47-04,URBAN
47017,47,47-04,RURAL
47089,47,47-04,SUBURBAN
47053,47,47-04,RURAL
47021,47,47-04,URBAN
47019,47,47-04,SUBURBAN
47075,47,47-04,RURAL
47069,47,47-04,RURAL
47139,47,47-04,SUBURBAN
47059,47,47-04,RURAL
47011,47,47-04,SUBURBAN
47179,47,47-04,SUBURBAN
47175,47,47-05,RURAL
47121,47,47-05,RURAL
47007,47,47-05,RURAL
47143,47,47-05,RURAL
47159,47,47-03,URBAN
47061,47,47-03,RURAL
47101,47,47-04,RURAL
47181,47,47-04,RURAL
47169,47,47-02,URBAN
47067,47,47-03,RURAL
47083,47,47-04,RURAL
47135,47,47-04,RURAL
47127,47,47-03,RURAL
47097,47,47-01,RURAL
47133,47,47-01,RURAL
47049,47,47-03,RURAL
47111,47,47-03,URBAN
47085,47,47-04,RURAL
47161,47,47-04,RURAL
47039,47,47-04,RURAL
47095,47,47-01,RURAL
47137,47,47-03,RURAL
47027,47,47-03,RURAL
47087,47,47-03,RURAL
47015,47,47-02,URBAN
47005,47,47-04,RURAL
47025,47,47-03,RURAL
47151,47,47-03,RURAL
47041,47,47-03,RURAL
48201,48,48-01,URBAN
48113,48,48-02,URBAN
48439,48,48-03,URBAN
48029,48,48-04,URBAN
48021,48,48-05,URBAN
48187,48,48-05,URBAN
48055,48,48-05,URBAN
48453,48,48-05,URBAN
48491,48,48-05,URBAN
48397,48,48-06,URBAN
48467,48,48-06,RURAL
48423,48,48-06,SUBURBAN
48213,48,48-06,RURAL
48139,48,48-06,URBAN
48181,48,48-06,SUBURBAN
48085,48,48-06,URBAN
48001,48,48-06,RURAL
48257,48,48-06,URBAN
48231,48,48-06,URBAN
48367,48,48-07,URBAN
48425,48,48-07,URBAN
48097,48,48-07,RURAL
48221,48,48-07,URBAN
48027,48,48-07,SUBURBAN
48309,48,48-07,SUBURBAN
48121,48,48-07,URBAN
48143,48,48-07,RURAL
48497,48,48-07,URBAN
48013,48,48-07,URBAN
48493,48,48-07,URBAN
48251,48,48-07,URBAN
48217,48,48-07,RURAL
48015,48,48-08,URBAN
48473,48,48-08,URBAN
48039,48,48-08,URBAN
48071,48,48-08,URBAN
48167,48,48-08,URBAN
48291,48,48-08,URBAN
48339,48,48-08,URBAN
48157,48,48-08,URBAN
48325,48,48-09,URBAN
48241,48,48-09,RURAL
48203,48,48-09,RURAL
48245,48,48-09,SUBURBAN
48361,48,48-09,SUBURBAN
48347,48,48-09,RURAL
48183,48,48-09,SUBURBAN
48259,48,48-09,URBAN
48209,48,48-09,URBAN
48091,48,48-09,URBAN
48265,48,48-09,RURAL
48199,48,48-09,SUBURBAN
48471,48,48-09,RURAL
48401,48,48-09,SUBURBAN
48019,48,48-09,URBAN
48373,48,48-09,RURAL
48407,48,48-09,RURAL
48005,48,48-09,RURAL
48141,48,48-10,SUBURBAN
48229,48,48-10,SUBURBAN
48331,48,48-10,RURAL
48051,48,48-10,SUBURBAN
48371,48,48-10,RURAL
48485,48,48-10,SUBURBAN
48161,48,48-10,RURAL
48293,48,48-10,RURAL
48041,48,48-10,SUBURBAN
48289,48,48-10,RURAL
48389,48,48-10,RURAL
48243,48,48-10,RURAL
48349,48,48-10,RURAL
48145,48,48-10,SUBURBAN
48109,48,48-10,RURAL
48477,48,48-10,RURAL
48215,48,48-11,SUBURBAN
48237,48,48-11,RURAL
48489,48,48-11,RURAL
48077,48,48-11,SUBURBAN
48363,48,48-11,RURAL
48133,48,48-11,RURAL
48337,48,48-11,RURAL
48009,48,48-11,SUBURBAN
48487,48,48-11,RURAL
48061,48,48-11,SUBURBAN
48239,48,48-12,RURAL
48329,48,48-12,SUBURBAN
48255,48,48-12,RURAL
48321,48,48-12,RURAL
48185,48,48-12,RURAL
48149,48,48-12,RURAL
48165,48,48-12,RURAL
48409,48,48-12,SUBURBAN
48287,48,48-12,RURAL
48175,48,48-12,SUBURBAN
48395,48,48-12,SUBURBAN
48025,48,48-12,RURAL
48007,48,48-12,SUBURBAN
48355,48,48-12,SUBURBAN
48177,48,48-12,RURAL
48227,48,48-12,RURAL
48481,48,48-12,RURAL
48469,48,48-12,SUBURBAN
48249,48,48-12,RURAL
48455,48,48-12,RURAL
48089,48,48-12,RURAL
48317,48,48-12,SUBURBAN
48313,48,48-12,RURAL
48057,48,48-12,RURAL
48135,48,48-12,SUBURBAN
48285,48,48-12,RURAL
48273,48,48-12,RURAL
48073,48,48-12,RURAL
48003,48,48-12,RURAL
48123,48,48-12,RURAL
48225,48,48-12,RURAL
48049,48,48-13,RURAL
48369,48,48-13,RURAL
48359,48,48-13,SUBURBAN
48323,48,48-13,RURAL
48303,48,48-13,SUBURBAN
48235,48,48-13,SUBURBAN
48011,48,48-13,SUBURBAN
48189,48,48-13,RURAL
48381,48,48-13,SUBURBAN
48445,48,48-13,RURAL
48479,48,48-13,SUBURBAN
48375,48,48-13,SUBURBAN
48219,48,48-13,RURAL
48441,48,48-13,SUBURBAN
48279,48,48-13,RURAL
48117,48,48-13,RURAL
48451,48,48-13,SUBURBAN
48059,48,48-13,SUBURBAN
48115,48,48-13,RURAL
48233,48,48-13,RURAL
48305,48,48-13,SUBURBAN
48065,48,48-13,SUBURBAN
48341,48,48-13,RURAL
48253,48,48-13,SUBURBAN
48435,48,48-14,RURAL
48297,48,48-14,RURAL
48153,48,48-14,RURAL
48031,48,48-14,RURAL
48357,48,48-14,RURAL
48417,48,48-14,RURAL
48459,48,48-14,SUBURBAN
48103,48,48-14,RURAL
48419,48,48-14,RURAL
48101,48,48-14,RURAL
48111,48,48-14,RURAL
48223,48,48-14,RURAL
48327,48,48-14,RURAL
48405,48,48-14,RURAL
48127,48,48-14,RURAL
48505,48,48-14,RURAL
48169,48,48-14,RURAL
48163,48,48-14,RURAL
48277,48,48-14,RURAL
48411,48,48-14,RURAL
48319,48,48-14,RURAL
48023,48,48-14,RURAL
48335,48,48-14,RURAL
48129,48,48-14,RURAL
48107,48,48-14,SUBURBAN
48147,48,48-14,RURAL
48281,48,48-14,SUBURBAN
48063,48,48-14,RURAL
48421,48,48-14,RURAL
48275,48,48-14,RURAL
48271,48,48-14,RURAL
48195,48,48-14,RURAL
48429,48,48-14,RURAL
48131,48,48-14,RURAL
48053,48,48-14,RURAL
48393,48,48-14,RURAL
48351,48,48-14,SUBURBAN
48499,48,48-14,RURAL
48449,48,48-14,RURAL
48299,48,48-14,RURAL
48463,48,48-14,RURAL
48197,48,48-14,RURAL
48261,48,48-14,RURAL
48125,48,48-14,RURAL
48035,48,48-14,RURAL
48099,48,48-14,SUBURBAN
48267,48,48-14,RURAL
48443,48,48-14,RURAL
48345,48,48-14,RURAL
48045,48,48-14,RURAL
48475,48,48-14,RURAL
48495,48,48-14,RURAL
48301,48,48-14,RURAL
48507,48,48-14,RURAL
48037,48,48-14,SUBURBAN
48383,48,48-14,RURAL
48365,48,48-14,RURAL
48269,48,48-14,RURAL
48447,48,48-14,RURAL
48353,48,48-14,RURAL
48315,48,48-14,RURAL
48283,48,48-14,RURAL
48413,48,48-14,RURAL
48083,48,48-14,RURAL
48173,48,48-14,RURAL
48067,48,48-14,RURAL
48387,48,48-14,RURAL
48093,48,48-14,RURAL
48043,48,48-14,RURAL
48461,48,48-14,RURAL
48263,48,48-14,RURAL
48437,48,48-14,RURAL
48171,48,48-14,RURAL
48211,48,48-14,RURAL
48385,48,48-14,RURAL
48207,48,48-14,RURAL
48119,48,48-14,RURAL
48501,48,48-14,RURAL
48427,48,48-14,RURAL
48137,48,48-14,RURAL
48307,48,48-14,RURAL
48503,48,48-14,RURAL
48483,48,48-14,RURAL
48155,48,48-14,RURAL
48343,48,48-14,RURAL
48033,48,48-14,RURAL
48017,48,48-14,RURAL
48311,48,48-14,RURAL
48159,48,48-14,RURAL
48431,48,48-14,RURAL
48399,48,48-14,RURAL
48247,48,48-14,RURAL
48333,48,48-14,RURAL
48095,48,48-14,RURAL
48205,48,48-14,RURAL
48403,48,48-14,RURAL
48433,48,48-14,RURAL
48193,48,48-14,RURAL
48075,48,48-14,RURAL
48047,48,48-14,RURAL
48465,48,48-14,RURAL
48179,48,48-14,RURAL
48415,48,48-14,RURAL
48087,48,48-14,RURAL
48295,48,48-14,RURAL
48191,48,48-14,RURAL
48105,48,48-14,RURAL
48079,48,48-14,RURAL
48151,48,48-14,RURAL
48081,48,48-14,RURAL
48457,48,48-15,RURAL
48379,48,48-16,RURAL
48069,48,48-17,RURAL
48377,48,48-18,RURAL
48391,48,48-19,RURAL
49035,49,49-01,URBAN
49045,49,49-01,URBAN
49049,49,49-01,SUBURBAN
49027,49,49-02,RURAL
49005,49,49-02,SUBURBAN
49057,49,49-02,SUBURBAN
49041,49,49-02,RURAL
49011,49,49-02,SUBURBAN
49053,49,49-02,SUBURBAN
49043,49,49-02,RURAL
49047,49,49-02,RURAL
49007,49,49-02,RURAL
49029,49,49-02,SUBURBAN
49013,49,49-02,RURAL
49039,49,49-02,RURAL
49051,49,49-02,RURAL
49003,49,49-02,SUBURBAN
49023,49,49-03,SUBURBAN
49021,49,49-02,RURAL
49025,49,49-02,RURAL
49009,49,49-02,RURAL
49033,49,49-02,RURAL
49055,49,49-02,RURAL
49015,49,49-02,RURAL
49019,49,49-02,RURAL
49031,49,49-02,RURAL
49001,49,49-02,RURAL
49017,49,49-02,RURAL
49037,49,49-02,RURAL
50023,50,50-01,RURAL
50005,50,50-01,RURAL
50011,50,50-01,SUBURBAN
50007,50,50-01,SUBURBAN
50003,50,50-01,RURAL
50017,50,50-01,RURAL
50001,50,50-01,RURAL
50009,50,50-01,RURAL
50019,50,50-01,RURAL
50021,50,50-01,RURAL
50025,50,50-01,RURAL
50027,50,50-01,RURAL
50015,50,50-01,RURAL
50013,50,50-01,SUBURBAN
51107,51,51-01,URBAN
51153,51,51-01,URBAN
51059,51,51-01,URBAN
51121,51,51-02,SUBURBAN
51740,51,51-02,URBAN
51550,51,51-02,URBAN
51093,51,51-02,URBAN
51670,51,51-02,URBAN
51161,51,51-02,SUBURBAN
51087,51,51-02,URBAN
51800,51,51-02,URBAN
51810,51,51-02,URBAN
51041,51,51-02,URBAN
51710,51,51-02,URBAN
51510,51,51-03,URBAN
51095,51,51-03,URBAN
51019,51,51-03,SUBURBAN
51117,51,51-03,RURAL
51700,51,51-03,URBAN
51171,51,51-03,RURAL
51067,51,51-03,SUBURBAN
51610,51,51-03,URBAN
51590,51,51-03,RURAL
51143,51,51-03,RURAL
51083,51,51-03,RURAL
51031,51,51-03,SUBURBAN
51089,51,51-03,RURAL
51015,51,51-03,SUBURBAN
51023,51,51-03,SUBURBAN
51165,51,51-03,SUBURBAN
51163,51,51-03,RURAL
51680,51,51-03,SUBURBAN
51013,51,51-03,URBAN
51003,51,51-03,SUBURBAN
51009,51,51-03,SUBURBAN
51775,51,51-04,SUBURBAN
51770,51,51-04,SUBURBAN
51101,51,51-05,URBAN
51840,51,51-05,SUBURBAN
51173,51,51-05,RURAL
51075,51,51-05,URBAN
51167,51,51-05,RURAL
51099,51,51-05,RURAL
51035,51,51-05,RURAL
51193,51,51-05,RURAL
51139,51,51-05,RURAL
51179,51,51-05,URBAN
51145,51,51-05,URBAN
51051,51,51-05,RURAL
51079,51,51-05,SUBURBAN
51105,51,51-05,RURAL
51127,51,51-05,URBAN
51630,51,51-05,URBAN
51085,51,51-05,URBAN
51187,51,51-05,URBAN
51169,51,51-05,SUBURBAN
51109,51,51-05,RURAL
51191,51,51-05,SUBURBAN
51033,51,51-05,URBAN
51061,51,51-05,URBAN
51069,51,51-05,SUBURBAN
51520,51,51-05,SUBURBAN
51027,51,51-05,RURAL
51043,51,51-05,URBAN
51185,51,51-05,RURAL
51137,51,51-05,RURAL
51077,51,51-05,RURAL
51195,51,51-05,RURAL
51047,51,51-05,URBAN
51660,51,51-05,SUBURBAN
51155,51,51-05,SUBURBAN
51177,51,51-05,URBAN
51131,51,51-06,RURAL
51001,51,51-06,RURAL
51149,51,51-02,URBAN
51037,51,51-03,RURAL
51065,51,51-03,SUBURBAN
51197,51,51-05,RURAL
51113,51,51-05,RURAL
51053,51,51-02,URBAN
51049,51,51-05,RURAL
51690,51,51-03,RURAL
51685,51,51-01,URBAN
51036,51,51-03,URBAN
51081,51,51-02,RURAL
51199,51,51-03,URBAN
51011,51,51-03,SUBURBAN
51640,51,51-05,RURAL
51175,51,51-02,RURAL
51057,51,51-05,RURAL
51730,51,51-02,URBAN
51159,51,51-05,RURAL
51005,51,51-03,RURAL
51830,51,51-03,URBAN
51063,51,51-02,SUBURBAN
51097,51,51-05,RURAL
51111,51,51-03,RURAL
51007,51,51-02,URBAN
51678,51,51-01,RURAL
51735,51,51-03,URBAN
51183,51,51-02,URBAN
51135,51,51-03,RURAL
51760,51,51-02,URBAN
51091,51,51-03,RURAL
51017,51,51-05,RURAL
51073,51,51-03,URBAN
51157,51,51-05,URBAN
51141,51,51-05,RURAL
51021,51,51-05,RURAL
51570,51,51-02,URBAN
51181,51,51-03,RURAL
51119,51,51-03,RURAL
51620,51,51-02,RURAL
51683,51,51-01,URBAN
51029,51,51-03,SUBURBAN
51045,51,51-02,SUBURBAN
51071,51,51-05,SUBURBAN
51125,51,51-03,SUBURBAN
51025,51,51-03,RURAL
51147,51,51-03,RURAL
51750,51,51-05,SUBURBAN
51650,51,51-03,URBAN
51115,51,51-03,URBAN
51580,51,51-05,RURAL
51103,51,51-05,RURAL
51133,51,51-05,RURAL
51600,51,51-03,URBAN
51820,51,51-01,SUBURBAN
51530,51,51-01,RURAL
51540,51,51-01,SUBURBAN
51720,51,51-01,RURAL
51595,51,51-01,RURAL
51790,51,51-01,SUBURBAN
53033,53,53-01,URBAN
53005,53,53-02,SUBURBAN
53067,53,53-02,SUBURBAN
53053,53,53-02,URBAN
53077,53,53-02,SUBURBAN
53035,53,53-02,SUBURBAN
53037,53,53-03,RURAL
53021,53,53-03,SUBURBAN
53073,53,53-03,SUBURBAN
53025,53,53-03,RURAL
53007,53,53-03,SUBURBAN
53057,53,53-03,SUBURBAN
53061,53,53-03,URBAN
53051,53,53-04,SUBURBAN
53003,53,53-04,SUBURBAN
53045,53,53-04,RURAL
53013,53,53-04,SUBURBAN
53027,53,53-04,RURAL
53017,53,53-04,SUBURBAN
53075,53,53-04,RURAL
53071,53,53-04,SUBURBAN
53043,53,53-04,RURAL
53001,53,53-04,RURAL
53041,53,53-04,RURAL
53065,53,53-04,SUBURBAN
53063,53,53-04,SUBURBAN
53047,53,53-04,RURAL
53049,53,53-05,RURAL
53069,53,53-05,RURAL
53059,53,53-05,URBAN
53015,53,53-05,SUBURBAN
53011,53,53-05,URBAN
53029,53,53-06,RURAL
53055,53,53-02,RURAL
53023,53,53-04,RURAL
53039,53,53-02,RURAL
53019,53,53-03,RURAL
53031,53,53-03,RURAL
53009,53,53-03,RURAL
54109,54,54-01,RURAL
54037,54,54-01,URBAN
54041,54,54-01,RURAL
54015,54,54-01,SUBURBAN
54007,54,54-01,RURAL
54019,54,54-01,SUBURBAN
54035,54,54-01,RURAL
54027,54,54-01,SUBURBAN
54011,54,54-01,SUBURBAN
54039,54,54-01,SUBURBAN
54003,54,54-01,SUBURBAN
54025,54,54-01,RURAL
54059,54,54-01,RURAL
54001,54,54-01,RURAL
